id_nivel,elemento,estado_ionizacion,espectro,configuracion,termino,j_valor,j_texto,j_resuelto,g,energia_ev,energia_interpolada,incertidumbre_ev,referencia
009001.000011,F,1,F I,2s2.2p4.(3P).3p,4D*,3.5,7/2,True,8.0,14.504588,False,,
009001.000012,F,1,F I,2s2.2p4.(3P).3p,4D*,2.5,5/2,True,6.0,14.526486,False,,
009001.000013,F,1,F I,2s2.2p4.(3P).3p,4D*,1.5,3/2,True,4.0,14.544408,False,,
009001.000014,F,1,F I,2s2.2p4.(3P).3p,4D*,0.5,1/2,True,2.0,14.554747,False,,
009001.000015,F,1,F I,2s2.2p4.(3P).3p,2D*,2.5,5/2,True,6.0,14.583383,False,,
009001.000016,F,1,F I,2s2.2p4.(3P).3p,2D*,1.5,3/2,True,4.0,14.61438,False,,
009001.000017,F,1,F I,2s2.2p4.(3P).3p,2S*,0.5,1/2,True,2.0,14.680382,False,,
009001.000018,F,1,F I,2s2.2p4.(3P).3p,4S*,1.5,3/2,True,4.0,14.683178,False,,
009001.000019,F,1,F I,2s2.2p4.(3P).3p,2P*,1.5,3/2,True,4.0,14.746284,False,,
009001.000020,F,1,F I,2s2.2p4.(3P).3p,2P*,0.5,1/2,True,2.0,14.764264,False,,
009001.000021,F,1,F I,2s2.2p4.(1D).3s,2D,2.5,5/2,True,6.0,15.3641547,False,,"L484,L7481,L15138"
009001.000022,F,1,F I,2s2.2p4.(1D).3s,2D,1.5,3/2,True,4.0,15.3642647,False,,"L484,L7481,L477,L15138"
009001.000023,F,1,F I,2s2.2p4.(3P).4s,4P,2.5,5/2,True,6.0,15.577088,False,,
009001.000024,F,1,F I,2s2.2p4.(3P).4s,4P,1.5,3/2,True,4.0,15.606794,False,,
009001.000025,F,1,F I,2s2.2p4.(3P).4s,4P,0.5,1/2,True,2.0,15.630344,False,,
009001.000026,F,1,F I,2s2.2p4.(3P).4s,2P,1.5,3/2,True,4.0,15.657044,False,,
009001.000027,F,1,F I,2s2.2p4.(3P).4s,2P,0.5,1/2,True,2.0,15.694066,False,,
009001.000028,F,1,F I,2s2.2p4.(3P).3d,4D,3.5,7/2,True,8.0,15.877925,False,,
009001.000029,F,1,F I,2s2.2p4.(3P).3d,4D,2.5,5/2,True,6.0,15.880867,False,,
009001.000030,F,1,F I,2s2.2p4.(3P).3d,4D,1.5,3/2,True,4.0,15.885193,False,,
009001.000032,F,1,F I,2s2.2p4.(3P).3d,4D,0.5,1/2,True,2.0,15.892913,False,,
009001.000031,F,1,F I,2s2.2p4.(3P).3d,2D,2.5,5/2,True,6.0,15.887395,False,,
009001.000034,F,1,F I,2s2.2p4.(3P).3d,2D,1.5,3/2,True,4.0,15.897233,False,,
009001.000033,F,1,F I,2s2.2p4.(3P).3d,4F,4.5,9/2,True,10.0,15.897146,False,,
009001.000037,F,1,F I,2s2.2p4.(3P).3d,4F,3.5,7/2,True,8.0,15.933798,False,,
009001.000040,F,1,F I,2s2.2p4.(3P).3d,4F,2.5,5/2,True,6.0,15.935112,False,,
009001.000042,F,1,F I,2s2.2p4.(3P).3d,4F,1.5,3/2,True,4.0,15.945846,False,,
009001.000035,F,1,F I,2s2.2p4.(3P).3d,2F,3.5,7/2,True,8.0,15.897299,False,,
009001.000043,F,1,F I,2s2.2p4.(3P).3d,2F,2.5,5/2,True,6.0,15.956505,False,,
009001.000036,F,1,F I,2s2.2p4.(3P).3d,4P,0.5,1/2,True,2.0,15.911973,False,,
009001.000039,F,1,F I,2s2.2p4.(3P).3d,4P,1.5,3/2,True,4.0,15.934856,False,,
009001.000041,F,1,F I,2s2.2p4.(3P).3d,4P,2.5,5/2,True,6.0,15.945123,False,,
009001.000038,F,1,F I,2s2.2p4.(3P).3d,2P,0.5,1/2,True,2.0,15.934476,False,,
009001.000044,F,1,F I,2s2.2p4.(3P).3d,2P,1.5,3/2,True,4.0,15.958291,False,,
009001.000045,F,1,F I,2s2.2p4.(3P).4p,4P*,2.5,5/2,True,6.0,16.041306,False,,
009001.000046,F,1,F I,2s2.2p4.(3P).4p,4P*,1.5,3/2,True,4.0,16.054052,False,,
009001.000047,F,1,F I,2s2.2p4.(3P).4p,4P*,0.5,1/2,True,2.0,16.069229,False,,
009001.000048,F,1,F I,2s2.2p4.(3P).4p,4D*,3.5,7/2,True,8.0,16.075729,False,,
009001.000049,F,1,F I,2s2.2p4.(3P).4p,4D*,2.5,5/2,True,6.0,16.08978,False,,
009001.000050,F,1,F I,2s2.2p4.(3P).4p,4D*,1.5,3/2,True,4.0,16.110176,False,,
009001.000052,F,1,F I,2s2.2p4.(3P).4p,4D*,0.5,1/2,True,2.0,16.12531,False,,
009001.000051,F,1,F I,2s2.2p4.(3P).4p,2D*,2.5,5/2,True,6.0,16.119942,False,,
009001.000053,F,1,F I,2s2.2p4.(3P).4p,2D*,1.5,3/2,True,4.0,16.135508,False,,
009001.000054,F,1,F I,2s2.2p4.(3P).4p,2S*,0.5,1/2,True,2.0,16.136428,False,,
009001.000055,F,1,F I,2s2.2p4.(3P).4p,4S*,1.5,3/2,True,4.0,16.145361,False,,
009001.000056,F,1,F I,2s2.2p4.(3P).4p,2P*,1.5,3/2,True,4.0,16.164423,False,,
009001.000057,F,1,F I,2s2.2p4.(3P).4p,2P*,0.5,1/2,True,2.0,16.178689,False,,
009001.000058,F,1,F I,2s2.2p4.(3P).5s,4P,2.5,5/2,True,6.0,16.439747,False,,
009001.000059,F,1,F I,2s2.2p4.(3P).5s,4P,1.5,3/2,True,4.0,16.458279,False,,
009001.000061,F,1,F I,2s2.2p4.(3P).5s,4P,0.5,1/2,True,2.0,16.49103,False,,
009001.000060,F,1,F I,2s2.2p4.(3P).5s,2P,1.5,3/2,True,4.0,16.489698,False,,
009001.000062,F,1,F I,2s2.2p4.(3P).5s,2P,0.5,1/2,True,2.0,16.517578,False,,
009001.000063,F,1,F I,2s2.2p4.(3P).4d,4D,3.5,7/2,True,8.0,16.557413,False,,
009001.000064,F,1,F I,2s2.2p4.(3P).4d,4D,2.5,5/2,True,6.0,16.559011,False,,
009001.000065,F,1,F I,2s2.2p4.(3P).4d,4D,1.5,3/2,True,4.0,16.561487,False,,
009001.000069,F,1,F I,2s2.2p4.(3P).4d,4D,0.5,1/2,True,2.0,16.565952,False,,
009001.000066,F,1,F I,2s2.2p4.(3P).4d,2D,2.5,5/2,True,6.0,16.562252,False,,
009001.000070,F,1,F I,2s2.2p4.(3P).4d,2D,1.5,3/2,True,4.0,16.567246,False,,
009001.000067,F,1,F I,2s2.2p4.(3P).4d,4F,4.5,9/2,True,10.0,16.564984,False,,
009001.000074,F,1,F I,2s2.2p4.(3P).4d,4F,3.5,7/2,True,8.0,16.604344,False,,
009001.000075,F,1,F I,2s2.2p4.(3P).4d,4F,2.5,5/2,True,6.0,16.605428,False,,
009001.000077,F,1,F I,2s2.2p4.(3P).4d,4F,1.5,3/2,True,4.0,16.610334,False,,
009001.000068,F,1,F I,2s2.2p4.(3P).4d,2F,3.5,7/2,True,8.0,16.565096,False,,
009001.000078,F,1,F I,2s2.2p4.(3P).4d,2F,2.5,5/2,True,6.0,16.62439,False,,
009001.000071,F,1,F I,2s2.2p4.(3P).4d,4P,0.5,1/2,True,2.0,16.571619,False,,
009001.000073,F,1,F I,2s2.2p4.(3P).4d,4P,1.5,3/2,True,4.0,16.603901,False,,
009001.000076,F,1,F I,2s2.2p4.(3P).4d,4P,2.5,5/2,True,6.0,16.609627,False,,
009001.000072,F,1,F I,2s2.2p4.(3P).4d,2P,0.5,1/2,True,2.0,16.602772,False,,
009001.000079,F,1,F I,2s2.2p4.(3P).4d,2P,1.5,3/2,True,4.0,16.6252,False,,
009001.000080,F,1,F I,2s2.2p4.(3P).5p,4D*,3.5,7/2,True,8.0,16.645708,False,,
009001.000081,F,1,F I,2s2.2p4.(3P).6s,4P,2.5,5/2,True,6.0,16.812735,False,,
009001.000082,F,1,F I,2s2.2p4.(3P).6s,4P,1.5,3/2,True,4.0,16.822829,False,,
009001.000084,F,1,F I,2s2.2p4.(3P).6s,4P,0.5,1/2,True,2.0,16.861265,False,,
009001.000083,F,1,F I,2s2.2p4.(3P).6s,2P,1.5,3/2,True,4.0,16.857684,False,,
009001.000094,F,1,F I,2s2.2p4.(3P).6s,2P,0.5,1/2,True,2.0,16.880599,False,,
009001.000085,F,1,F I,2s2.2p4.(3P).5d,4D,3.5,7/2,True,8.0,16.870639,False,,
009001.000086,F,1,F I,2s2.2p4.(3P).5d,4D,2.5,5/2,True,6.0,16.871552,False,,
009001.000087,F,1,F I,2s2.2p4.(3P).5d,4D,1.5,3/2,True,4.0,16.87299,False,,
009001.000091,F,1,F I,2s2.2p4.(3P).5d,4D,0.5,1/2,True,2.0,16.875419,False,,
009001.000088,F,1,F I,2s2.2p4.(3P).5d,2D,2.5,5/2,True,6.0,16.873287,False,,
009001.000092,F,1,F I,2s2.2p4.(3P).5d,2D,1.5,3/2,True,4.0,16.875962,False,,
009001.000089,F,1,F I,2s2.2p4.(3P).5d,4F,4.5,9/2,True,10.0,16.874381,False,,
009001.000097,F,1,F I,2s2.2p4.(3P).5d,4F,3.5,7/2,True,8.0,16.915056,False,,
009001.000098,F,1,F I,2s2.2p4.(3P).5d,4F,2.5,5/2,True,6.0,16.915766,False,,
009001.000100,F,1,F I,2s2.2p4.(3P).5d,4F,1.5,3/2,True,4.0,16.918274,False,,
009001.000090,F,1,F I,2s2.2p4.(3P).5d,2F,3.5,7/2,True,8.0,16.874454,False,,
009001.000101,F,1,F I,2s2.2p4.(3P).5d,2F,2.5,5/2,True,6.0,16.934314,False,,
009001.000093,F,1,F I,2s2.2p4.(3P).5d,4P,0.5,1/2,True,2.0,16.877262,False,,
009001.000096,F,1,F I,2s2.2p4.(3P).5d,4P,1.5,3/2,True,4.0,16.914767,False,,
009001.000099,F,1,F I,2s2.2p4.(3P).5d,4P,2.5,5/2,True,6.0,16.917829,False,,
009001.000095,F,1,F I,2s2.2p4.(3P).5d,2P,0.5,1/2,True,2.0,16.913932,False,,
009001.000102,F,1,F I,2s2.2p4.(3P).5d,2P,1.5,3/2,True,4.0,16.934752,False,,
009001.000103,F,1,F I,2s2.2p4.(3P).7s,4P,2.5,5/2,True,6.0,17.007508,False,,
009001.000104,F,1,F I,2s2.2p4.(3P).7s,4P,1.5,3/2,True,4.0,17.013383,False,,
009001.000105,F,1,F I,2s2.2p4.(3P).6d,4D,3.5,7/2,True,8.0,17.040199,False,,
009001.000106,F,1,F I,2s2.2p4.(3P).6d,4D,2.5,5/2,True,6.0,17.040765,False,,
009001.000107,F,1,F I,2s2.2p4.(3P).6d,4D,1.5,3/2,True,4.0,17.041623,False,,
009001.000108,F,1,F I,2s2.2p4.(3P).6d,2D,2.5,5/2,True,6.0,17.041794,False,,
009001.000111,F,1,F I,2s2.2p4.(3P).6d,2D,1.5,3/2,True,4.0,17.043204,False,,
009001.000109,F,1,F I,2s2.2p4.(3P).6d,4F,4.5,9/2,True,10.0,17.042332,False,,
009001.000120,F,1,F I,2s2.2p4.(3P).6d,4F,3.5,7/2,True,8.0,17.083667,False,,
009001.000121,F,1,F I,2s2.2p4.(3P).6d,4F,2.5,5/2,True,6.0,17.08412,False,,
009001.000110,F,1,F I,2s2.2p4.(3P).6d,2F,3.5,7/2,True,8.0,17.042374,False,,
009001.000123,F,1,F I,2s2.2p4.(3P).6d,2F,2.5,5/2,True,6.0,17.102559,False,,
009001.000112,F,1,F I,2s2.2p4.(3P<1>).7s,2[1],1.5,3/2,True,4.0,17.05129,False,,
009001.000113,F,1,F I,2s2.2p4.(3P<1>).7s,2[1],0.5,1/2,True,2.0,17.05359,False,,
009001.000114,F,1,F I,2s2.2p4.(1D).3p,2P*,0.5,1/2,True,2.0,17.058685,False,,
009001.000117,F,1,F I,2s2.2p4.(1D).3p,2P*,1.5,3/2,True,4.0,17.060879,False,,
009001.000115,F,1,F I,2s2.2p4.(1D).3p,2F*,2.5,5/2,True,6.0,17.0588903,False,,"L484,L7481,L15138"
009001.000116,F,1,F I,2s2.2p4.(1D).3p,2F*,3.5,7/2,True,8.0,17.0600023,False,,"L484,L7481,L15138"
009001.000118,F,1,F I,2s2.2p4.(3P<0>).7s,2[0],0.5,1/2,True,2.0,17.07148,False,,
009001.000119,F,1,F I,2s2.2p4.(3P).6d,4P,1.5,3/2,True,4.0,17.083498,False,,
009001.000122,F,1,F I,2s2.2p4.(3P).6d,4P,2.5,5/2,True,6.0,17.085283,False,,
009001.000124,F,1,F I,2s2.2p4.(3P).8s,4P,2.5,5/2,True,6.0,17.121938,False,,
009001.000125,F,1,F I,2s2.2p4.(3P<2>).8s,2[2],1.5,3/2,True,4.0,17.12591,False,,
009001.000126,F,1,F I,2s2.2p4.(3P).7d,4F,4.5,9/2,True,10.0,17.143498,False,,
009001.000128,F,1,F I,2s2.2p4.(3P<2>).7d,2[2],1.5,3/2,True,4.0,17.14354,False,,
009001.000129,F,1,F I,2s2.2p4.(3P<2>).7d,2[2],2.5,5/2,True,6.0,17.14354,False,,
009001.000127,F,1,F I,2s2.2p4.(3P).7d,2F,3.5,7/2,True,8.0,17.143543,False,,
009001.000130,F,1,F I,2s2.2p4.(3P<2>).7d,2[0],0.5,1/2,True,2.0,17.14452,False,,
009001.000131,F,1,F I,2s2.2p4.(3P<1>).8s,2[1],1.5,3/2,True,4.0,17.16513,False,,
009001.000132,F,1,F I,2s2.2p4.(3P<1>).8s,2[1],0.5,1/2,True,2.0,17.16722,False,,
009001.000133,F,1,F I,2s2.2p4.(3P<0>).8s,2[0],0.5,1/2,True,2.0,17.18442,False,,
009001.000134,F,1,F I,2s2.2p4.(3P<1>).7d,2[2],1.5,3/2,True,4.0,17.18575,False,,
009001.000135,F,1,F I,2s2.2p4.(3P<1>).7d,2[2],2.5,5/2,True,6.0,17.18575,False,,
009001.000136,F,1,F I,2s2.2p4.(1D).3p,2D*,1.5,3/2,True,4.0,17.196058,False,,
009001.000137,F,1,F I,2s2.2p4.(1D).3p,2D*,2.5,5/2,True,6.0,17.197045,False,,
009001.000138,F,1,F I,2s2.2p4.(3P<2>).9s,2[2],1.5,3/2,True,4.0,17.1975,False,,
009001.000139,F,1,F I,2s2.2p4.(3P<0>).7d,2[2],1.5,3/2,True,4.0,17.20425,False,,
009001.000140,F,1,F I,2s2.2p4.(3P<0>).7d,2[2],2.5,5/2,True,6.0,17.20425,False,,
009001.000141,F,1,F I,2s2.2p4.(3P).8d,4F,4.5,9/2,True,10.0,17.209125,False,,
009001.000142,F,1,F I,2s2.2p4.(3P<2>).8d,2[2],1.5,3/2,True,4.0,17.20934,False,,
009001.000143,F,1,F I,2s2.2p4.(3P<2>).8d,2[2],2.5,5/2,True,6.0,17.20934,False,,
009001.000144,F,1,F I,2s2.2p4.(3P<2>).8d,2[0],0.5,1/2,True,2.0,17.21041,False,,
009001.000145,F,1,F I,2s2.2p4.(3P<1>).9s,2[1],1.5,3/2,True,4.0,17.23762,False,,
009001.000146,F,1,F I,2s2.2p4.(3P<2>).10s,2[2],1.5,3/2,True,4.0,17.24621,False,,
009001.000147,F,1,F I,2s2.2p4.(3P<1>).8d,2[2],1.5,3/2,True,4.0,17.25145,False,,
009001.000148,F,1,F I,2s2.2p4.(3P<1>).8d,2[2],2.5,5/2,True,6.0,17.25145,False,,
009001.000149,F,1,F I,2s2.2p4.(3P<2>).9d,2[2],1.5,3/2,True,4.0,17.2543,False,,
009001.000150,F,1,F I,2s2.2p4.(3P<2>).9d,2[2],2.5,5/2,True,6.0,17.2543,False,,
009001.000151,F,1,F I,2s2.2p4.(3P<2>).9d,2[0],0.5,1/2,True,2.0,17.25528,False,,
009001.000152,F,1,F I,2s2.2p4.(3P<0>).9s,2[0],0.5,1/2,True,2.0,17.25663,False,,
009001.000153,F,1,F I,2s2.2p4.(3P<0>).8d,2[2],1.5,3/2,True,4.0,17.26986,False,,
009001.000154,F,1,F I,2s2.2p4.(3P<0>).8d,2[2],2.5,5/2,True,6.0,17.26986,False,,
009001.000155,F,1,F I,2s2.2p4.(3P<2>).11s,2[2],1.5,3/2,True,4.0,17.2802,False,,
009001.000156,F,1,F I,2s2.2p4.(3P<2>).10d,2[2],1.5,3/2,True,4.0,17.28639,False,,
009001.000157,F,1,F I,2s2.2p4.(3P<2>).10d,2[2],2.5,5/2,True,6.0,17.28639,False,,
009001.000158,F,1,F I,2s2.2p4.(3P<2>).10d,2[0],0.5,1/2,True,2.0,17.28653,False,,
009001.000159,F,1,F I,2s2.2p4.(3P<1>).9d,2[2],1.5,3/2,True,4.0,17.29647,False,,
009001.000160,F,1,F I,2s2.2p4.(3P<1>).9d,2[2],2.5,5/2,True,6.0,17.29647,False,,
009001.000161,F,1,F I,2s2.2p4.(3P<2>).12s,2[2],1.5,3/2,True,4.0,17.30492,False,,
009001.000162,F,1,F I,2s2.2p4.(3P<0>).10s,2[0],0.5,1/2,True,2.0,17.30554,False,,
009001.000163,F,1,F I,2s2.2p4.(3P<2>).11d,2[2],1.5,3/2,True,4.0,17.31017,False,,
009001.000164,F,1,F I,2s2.2p4.(3P<2>).11d,2[2],2.5,5/2,True,6.0,17.31017,False,,
009001.000165,F,1,F I,2s2.2p4.(3P<0>).9d,2[2],1.5,3/2,True,4.0,17.31474,False,,
009001.000166,F,1,F I,2s2.2p4.(3P<0>).9d,2[2],2.5,5/2,True,6.0,17.31474,False,,
009001.000167,F,1,F I,2s2.2p4.(3P<2>).13s,2[2],1.5,3/2,True,4.0,17.32465,False,,
009001.000168,F,1,F I,2s2.2p4.(3P<2>).12d,2[2],1.5,3/2,True,4.0,17.32825,False,,
009001.000169,F,1,F I,2s2.2p4.(3P<2>).12d,2[2],2.5,5/2,True,6.0,17.32825,False,,
009001.000170,F,1,F I,2s2.2p4.(3P<1>).10d,2[2],1.5,3/2,True,4.0,17.32835,False,,
009001.000171,F,1,F I,2s2.2p4.(3P<1>).10d,2[2],2.5,5/2,True,6.0,17.32835,False,,
009001.000172,F,1,F I,2s2.2p4.(3P<2>).14s,2[2],1.5,3/2,True,4.0,17.33943,False,,
009001.000173,F,1,F I,2s2.2p4.(3P<0>).11s,2[0],0.5,1/2,True,2.0,17.33943,False,,
009001.000174,F,1,F I,2s2.2p4.(3P<2>).13d,2[2],1.5,3/2,True,4.0,17.34219,False,,
009001.000175,F,1,F I,2s2.2p4.(3P<2>).13d,2[2],2.5,5/2,True,6.0,17.34219,False,,
009001.000176,F,1,F I,2s2.2p4.(3P<0>).10d,2[2],1.5,3/2,True,4.0,17.34683,False,,
009001.000177,F,1,F I,2s2.2p4.(3P<0>).10d,2[2],2.5,5/2,True,6.0,17.34683,False,,
009001.000178,F,1,F I,2s2.2p4.(3P<2>).15s,2[2],1.5,3/2,True,4.0,17.35124,False,,
009001.000179,F,1,F I,2s2.2p4.(3P<1>).11d,2[2],1.5,3/2,True,4.0,17.35215,False,,
009001.000180,F,1,F I,2s2.2p4.(3P<1>).11d,2[2],2.5,5/2,True,6.0,17.35215,False,,
009001.000181,F,1,F I,2s2.2p4.(3P<2>).14d,2[2],1.5,3/2,True,4.0,17.35321,False,,
009001.000182,F,1,F I,2s2.2p4.(3P<2>).14d,2[2],2.5,5/2,True,6.0,17.35321,False,,
009001.000183,F,1,F I,2s2.2p4.(3P<2>).16s,2[2],1.5,3/2,True,4.0,17.3607,False,,
009001.000184,F,1,F I,2s2.2p4.(3P<2>).15d,2[2],1.5,3/2,True,4.0,17.3622,False,,
009001.000185,F,1,F I,2s2.2p4.(3P<2>).15d,2[2],2.5,5/2,True,6.0,17.3622,False,,
009001.000186,F,1,F I,2s2.2p4.(3P<0>).12s,2[0],0.5,1/2,True,2.0,17.36551,False,,
009001.000187,F,1,F I,2s2.2p4.(3P<2>).17s,2[2],1.5,3/2,True,4.0,17.36839,False,,
009001.000188,F,1,F I,2s2.2p4.(3P<2>).16d,2[2],1.5,3/2,True,4.0,17.36953,False,,
009001.000189,F,1,F I,2s2.2p4.(3P<2>).16d,2[2],2.5,5/2,True,6.0,17.36953,False,,
009001.000190,F,1,F I,2s2.2p4.(3P<1>).12d,2[2],1.5,3/2,True,4.0,17.37031,False,,
009001.000191,F,1,F I,2s2.2p4.(3P<1>).12d,2[2],2.5,5/2,True,6.0,17.37031,False,,
009001.000193,F,1,F I,2s2.2p4.(3P<0>).11d,2[2],2.5,5/2,True,6.0,17.37067,False,,
009001.000192,F,1,F I,2s2.2p4.(3P<0>).11d,2[2],1.5,3/2,True,4.0,17.37067,False,,
009001.000194,F,1,F I,2s2.2p4.(3P<2>).18s,2[2],1.5,3/2,True,4.0,17.37471,False,,
009001.000196,F,1,F I,2s2.2p4.(3P<2>).17d,2[2],2.5,5/2,True,6.0,17.37573,False,,
009001.000195,F,1,F I,2s2.2p4.(3P<2>).17d,2[2],1.5,3/2,True,4.0,17.37573,False,,
009001.000197,F,1,F I,2s2.2p4.(3P<2>).18d,2[2],1.5,3/2,True,4.0,17.38077,False,,
009001.000198,F,1,F I,2s2.2p4.(3P<2>).18d,2[2],2.5,5/2,True,6.0,17.38077,False,,
009001.000199,F,1,F I,2s2.2p4.(3P<1>).13d,2[2],1.5,3/2,True,4.0,17.38447,False,,
009001.000200,F,1,F I,2s2.2p4.(3P<1>).13d,2[2],2.5,5/2,True,6.0,17.38447,False,,
009001.000202,F,1,F I,2s2.2p4.(3P<2>).19d,2[2],1.5,3/2,True,4.0,17.38509,False,,
009001.000203,F,1,F I,2s2.2p4.(3P<2>).19d,2[2],2.5,5/2,True,6.0,17.38509,False,,
009001.000201,F,1,F I,2s2.2p4.(3P<0>).13s,2[0],0.5,1/2,True,2.0,17.38509,False,,
009001.000205,F,1,F I,2s2.2p4.(3P<2>).20d,2[2],2.5,5/2,True,6.0,17.38892,False,,
009001.000204,F,1,F I,2s2.2p4.(3P<2>).20d,2[2],1.5,3/2,True,4.0,17.38892,False,,
009001.000206,F,1,F I,2s2.2p4.(3P<0>).12d,2[2],1.5,3/2,True,4.0,17.38892,False,,
009001.000207,F,1,F I,2s2.2p4.(3P<0>).12d,2[2],2.5,5/2,True,6.0,17.38892,False,,
009001.000208,F,1,F I,2s2.2p4.(3P<2>).21d,2[2],1.5,3/2,True,4.0,17.39209,False,,
009001.000209,F,1,F I,2s2.2p4.(3P<2>).21d,2[2],2.5,5/2,True,6.0,17.39209,False,,
009001.000210,F,1,F I,2s2.2p4.(3P<2>).22d,2[2],1.5,3/2,True,4.0,17.39475,False,,
009001.000211,F,1,F I,2s2.2p4.(3P<2>).22d,2[2],2.5,5/2,True,6.0,17.39475,False,,
009001.000212,F,1,F I,2s2.2p4.(3P<1>).14d,2[2],1.5,3/2,True,4.0,17.39545,False,,
009001.000213,F,1,F I,2s2.2p4.(3P<1>).14d,2[2],2.5,5/2,True,6.0,17.39545,False,,
009001.000214,F,1,F I,2s2.2p4.(3P<0>).14s,2[0],0.5,1/2,True,2.0,17.39948,False,,
009001.000215,F,1,F I,2s2.2p4.(3P<0>).13d,2[2],1.5,3/2,True,4.0,17.40298,False,,
009001.000216,F,1,F I,2s2.2p4.(3P<0>).13d,2[2],2.5,5/2,True,6.0,17.40298,False,,
009001.000218,F,1,F I,2s2.2p4.(3P<1>).15d,2[2],2.5,5/2,True,6.0,17.40458,False,,
009001.000217,F,1,F I,2s2.2p4.(3P<1>).15d,2[2],1.5,3/2,True,4.0,17.40458,False,,
009001.000219,F,1,F I,2s2.2p4.(3P<0>).15s,2[0],0.5,1/2,True,2.0,17.41149,False,,
009001.000221,F,1,F I,2s2.2p4.(3P<1>).16d,2[2],2.5,5/2,True,6.0,17.41157,False,,
009001.000220,F,1,F I,2s2.2p4.(3P<1>).16d,2[2],1.5,3/2,True,4.0,17.41157,False,,
009001.000222,F,1,F I,2s2.2p4.(3P<0>).14d,2[2],1.5,3/2,True,4.0,17.41457,False,,
009001.000223,F,1,F I,2s2.2p4.(3P<0>).14d,2[2],2.5,5/2,True,6.0,17.41457,False,,
009001.000224,F,1,F I,2s2.2p4.(3P<1>).17d,2[2],1.5,3/2,True,4.0,17.41801,False,,
009001.000225,F,1,F I,2s2.2p4.(3P<1>).17d,2[2],2.5,5/2,True,6.0,17.41801,False,,
009001.Lim001,F,1,F I,F II (2p4 3P<2>),Limit,,---,False,,17.42282,False,5e-05,"L7481,L526"
009001.000227,F,1,F I,2s2.2p4.(3P<0>).15d,2[2],1.5,3/2,True,4.0,17.4234,False,,
009001.000228,F,1,F I,2s2.2p4.(3P<0>).15d,2[2],2.5,5/2,True,6.0,17.4234,False,,
009001.000230,F,1,F I,2s2.2p4.(3P<0>).16d,2[2],2.5,5/2,True,6.0,17.43059,False,,
009001.000229,F,1,F I,2s2.2p4.(3P<0>).16d,2[2],1.5,3/2,True,4.0,17.43059,False,,
009001.000231,F,1,F I,2s2.2p4.(1D<2>).4s,2[2],1.5,3/2,True,4.0,18.18398,False,,
009001.000232,F,1,F I,2s2.2p4.(1D<2>).4s,2[2],2.5,5/2,True,6.0,18.18398,False,,
009001.000233,F,1,F I,2s2.2p4.(1S).3s,2S,0.5,1/2,True,2.0,18.21427,False,,
009001.000234,F,1,F I,2s2.2p4.(1D<2>).3d,2[1],0.5,1/2,True,2.0,18.46617,False,,
009001.000235,F,1,F I,2s2.2p4.(1D<2>).3d,2[1],1.5,3/2,True,4.0,18.46617,False,,
009001.000236,F,1,F I,2s2.2p4.(1D<2>).3d,2[4],3.5,7/2,True,8.0,18.469704,False,,
009001.000237,F,1,F I,2s2.2p4.(1D<2>).3d,2[4],4.5,9/2,True,10.0,18.469705,False,,
009001.000239,F,1,F I,2s2.2p4.(1D<2>).3d,2[2],2.5,5/2,True,6.0,18.48935,False,,
009001.000238,F,1,F I,2s2.2p4.(1D<2>).3d,2[2],1.5,3/2,True,4.0,18.48935,False,,
009001.000240,F,1,F I,2s2.2p4.(1D<2>).3d,2[0],0.5,1/2,True,2.0,18.49641,False,,
009001.000241,F,1,F I,2s2.2p4.(1D<2>).3d,2[3],2.5,5/2,True,6.0,18.499267,False,,
009001.000242,F,1,F I,2s2.2p4.(1D<2>).3d,2[3],3.5,7/2,True,8.0,18.499283,False,,
009001.000243,F,1,F I,2s2.2p4.(1D<2>).5s,2[2],1.5,3/2,True,4.0,19.03512,False,,
009001.000244,F,1,F I,2s2.2p4.(1D<2>).5s,2[2],2.5,5/2,True,6.0,19.03512,False,,
009001.000245,F,1,F I,2s2.2p4.(1D<2>).4d,2[0],0.5,1/2,True,2.0,19.1271,False,,
009001.000246,F,1,F I,2s2.2p4.(1D<2>).4d,2[1],0.5,1/2,True,2.0,19.14552,False,,
009001.000247,F,1,F I,2s2.2p4.(1D<2>).4d,2[1],1.5,3/2,True,4.0,19.14552,False,,
009001.000248,F,1,F I,2s2.2p4.(1D<2>).4d,2[4],3.5,7/2,True,8.0,19.146432,False,,
009001.000249,F,1,F I,2s2.2p4.(1D<2>).4d,2[4],4.5,9/2,True,10.0,19.146433,False,,
009001.000251,F,1,F I,2s2.2p4.(1D<2>).4d,2[2],2.5,5/2,True,6.0,19.15514,False,,
009001.000250,F,1,F I,2s2.2p4.(1D<2>).4d,2[2],1.5,3/2,True,4.0,19.15514,False,,
009001.000252,F,1,F I,2s2.2p4.(1D<2>).4d,2[3],2.5,5/2,True,6.0,19.159557,False,,
009001.000253,F,1,F I,2s2.2p4.(1D<2>).4d,2[3],3.5,7/2,True,8.0,19.159578,False,,
009001.000254,F,1,F I,2s2.2p4.(1D<2>).6s,2[2],1.5,3/2,True,4.0,19.40433,False,,
009001.000255,F,1,F I,2s2.2p4.(1D<2>).6s,2[2],2.5,5/2,True,6.0,19.40433,False,,
009001.000256,F,1,F I,2s2.2p4.(1D<2>).5d,2[0],0.5,1/2,True,2.0,19.44682,False,,
