id_linea,elemento,espectro,estado_ionizacion,longitud_onda_nm,longitud_onda_vacio_nm,longitud_onda_origen,medio,longitud_onda_obs_nm,longitud_onda_ritz_nm,ritz_es_limite,incertidumbre_obs_nm,incertidumbre_ritz_nm,region_espectral,aki_s1,log10_aki,tiene_aki,fuerza_oscilador_fik,log_gf,exactitud,tipo_transicion,intensidad_valor,intensidad_bandera,energia_inferior_cm1,energia_superior_cm1,energia_inferior_interpolada,energia_superior_interpolada,energia_inferior_origen_desconocido,energia_superior_origen_desconocido,energia_foton_ev,configuracion_inferior,termino_inferior,j_inferior,j_inferior_texto,j_inferior_resuelto,g_inferior,configuracion_superior,termino_superior,j_superior,j_superior_texto,j_superior_resuelto,g_superior,id_nivel_inferior,id_nivel_superior,ref_probabilidad,ref_longitud_onda,medicion_repetida
3661,Ne,Ne II,2,197.7657,197.7657,observada,vacio,197.7657,197.766565,False,0.001,1.2e-05,Ultravioleta,,,False,,,,E1,140.0,bl,252953.5198,303518.1843,False,False,False,False,6.269219397347635,2s2.2p4.(3P).3p,4S*,1.5,3/2,True,4,2s2.2p4.(3P).5s,4P,1.5,3/2,True,4,010002.000021,010002.000096,,L1406,False
3662,Ne,Ne II,2,198.2576,198.2576,observada,vacio,198.2576,198.257598,False,0.0005,8e-06,Ultravioleta,,,False,,,,E1,80.0,,252798.4654,303237.8943,False,False,False,False,6.25369216186566,2s2.2p4.(3P).3p,2S*,0.5,1/2,True,2,2s2.2p4.(3P).4d,2P,1.5,3/2,True,4,010002.000020,010002.000092,,L1406,False
3663,Be,Be I,1,198.513,198.513,observada,vacio,198.513,198.506,False,0.005,0.005,Ultravioleta,620000.0,5.7923916894982534,True,0.0011,-2.96,C,E1,7.0,*,21978.31,72354.7,False,False,False,False,6.245876334378711,1s2.2s.2p,3P*,0.0,0,True,1,1s2.2s.7s,3S,1.0,1,True,3,004001.000002,004001.000062,u28,L7412,False
3664,Be,Be I,1,198.513,198.513,observada,vacio,198.513,198.508,False,0.005,0.005,Ultravioleta,1860000.0,6.269512944217916,True,0.0011,-2.481,C,E1,7.0,*,21978.925,72354.7,False,False,False,False,6.245800084096671,1s2.2s.2p,3P*,1.0,1,True,3,1s2.2s.7s,3S,1.0,1,True,3,004001.000003,004001.000062,u28,L7412,False
3665,Be,Be I,1,198.513,198.513,observada,vacio,198.513,198.517,False,0.005,0.005,Ultravioleta,3120000.0,6.494154594018442,True,0.0011,-2.258,C,E1,7.0,*,21981.26,72354.7,False,False,False,False,6.245510580993318,1s2.2s.2p,3P*,2.0,2,True,5,1s2.2s.7s,3S,1.0,1,True,3,004001.000004,004001.000062,u28,L7412,False
3666,C,C II,2,198.733,198.733,observada,vacio,198.733,198.73206,False,0.002,0.00012,Ultravioleta,3180000.0,6.502427119984433,True,0.00377,-2.12,B,E1,88.0,,131724.382,182043.39,False,False,False,False,6.238761873103909,2s2.3p,2P*,0.5,1/2,True,2,2s.2p.(3P*).3p,2P,1.5,3/2,True,4,006002.000012,006002.000048,T5109LS,L1176,False
3667,C,C II,2,198.776,198.776,observada,vacio,198.776,198.77609,False,0.002,0.00012,Ultravioleta,15900000.0,7.201397124320452,True,0.00944,-1.42,B,E1,150.0,,131735.528,182043.39,False,False,False,False,6.237379945228116,2s2.3p,2P*,1.5,3/2,True,4,2s.2p.(3P*).3p,2P,1.5,3/2,True,4,006002.000013,006002.000048,T5109LS,L1176,False
3668,C,C II,2,198.809,198.809,observada,vacio,198.809,198.8091,False,0.002,0.00012,Ultravioleta,12700000.0,7.103803720955957,True,0.00752,-1.82,B,E1,210.0,,131724.382,182023.89,False,False,False,False,6.236344181234357,2s2.3p,2P*,0.5,1/2,True,2,2s.2p.(3P*).3p,2P,0.5,1/2,True,2,006002.000012,006002.000047,T5109LS,L1176,False
3669,C,C II,2,198.851,198.851,observada,vacio,198.851,198.85317,False,0.002,0.00012,Ultravioleta,6360000.0,6.803457115648414,True,0.00189,-2.12,B,E1,87.0,,131735.528,182023.89,False,False,False,False,6.234962253358564,2s2.3p,2P*,1.5,3/2,True,4,2s.2p.(3P*).3p,2P,0.5,1/2,True,2,006002.000013,006002.000047,T5109LS,L1176,False
3670,Ne,Ne II,2,198.90514,198.90514,observada,vacio,198.90514,198.905146,False,0.00011,8e-06,Ultravioleta,,,False,,,,E1,160.0,bl,254164.9888,304440.2089,False,False,False,False,6.233332865421105,2s2.2p4.(3P).3p,2P*,1.5,3/2,True,4,2s2.2p4.(3P).5s,2P,0.5,1/2,True,2,010002.000022,010002.000105,,L9088,False
3671,N,N II,2,199.1301,199.1301,ritz,vacio,,199.1301,False,,,Ultravioleta,36900000.0,7.567026366159061,True,0.0219,-1.182,B,E1,,,164610.76,214829.18,False,False,False,False,6.226290550551369,2s2.2p.3p,1P,1.0,1,True,3,2s2.2p.5s,1P*,1.0,1,True,3,007002.000033,007002.000103,T5520,,False
3672,C,C I,1,199.201154,199.201154,ritz,vacio,,199.201154,False,,1.2e-05,Ultravioleta,800.0,2.9030899869919438,True,4.6e-07,-5.6,D,E1,,,10192.657,60393.1693,False,False,False,False,6.224070278720992,2s2.2p2,1D,2.0,2,True,5,2s2.2p.3s,3P*,2.0,2,True,5,006001.000008,006001.000013,T7851,,False
3673,C,C I,1,199.3627,199.3627,observada,vacio,199.3627,199.362036,False,0.0003,1.2e-05,Ultravioleta,82000.0,4.913813852383717,True,2.9e-05,-3.83,B,E1,13000000000.0,r,10192.657,60352.6584,False,False,False,False,6.219047567256467,2s2.2p2,1D,2.0,2,True,5,2s2.2p.3s,3P*,1.0,1,True,3,006001.000008,006001.000012,T7851,L3456,False
3674,Ne,Ne II,2,199.4095,199.4095,observada,vacio,199.4095,199.409586,False,0.0005,1.2e-05,Ultravioleta,,,False,,,,E1,180.0,,254292.1683,304440.2089,False,False,False,False,6.217564617055787,2s2.2p4.(3P).3p,2P*,0.5,1/2,True,2,2s2.2p4.(3P).5s,2P,0.5,1/2,True,2,010002.000023,010002.000105,,L1406,False
3675,C,C II,2,199.4689,199.4689,ritz,vacio,,199.4689,False,,0.0004,Ultravioleta,3690000.0,6.567026366159061,True,0.0044,-2.06,B,E1,,,177774.55,227907.67,False,False,False,False,6.215714698424564,2s.2p.(3P*).3s,2P*,0.5,1/2,True,2,2s.2p.(3P*).5p,2P,1.5,3/2,True,4,006002.000034,006002.000149,T5109LS,,False
3676,Ne,Ne II,2,199.528,199.528,observada,vacio,199.528,199.527995,False,0.0005,1.2e-05,Ultravioleta,,,False,,,,E1,100.0,,252953.5198,303071.8002,False,False,False,False,6.21387482251341,2s2.2p4.(3P).3p,4S*,1.5,3/2,True,4,2s2.2p4.(3P).4d,4P,2.5,5/2,True,6,010002.000021,010002.000091,,L1406,False
3677,C,C II,2,199.5444,199.5444,ritz,vacio,,199.5444,False,,0.0003,Ultravioleta,18400000.0,7.264817823009537,True,0.011,-1.36,B,E1,,,177793.52,227907.67,False,False,False,False,6.213362718180184,2s.2p.(3P*).3s,2P*,1.5,3/2,True,4,2s.2p.(3P*).5p,2P,1.5,3/2,True,4,006002.000035,006002.000149,T5109LS,,False
3678,C,C II,2,199.5741,199.5741,ritz,vacio,,199.5741,False,,0.0003,Ultravioleta,14700000.0,7.1673173347481764,True,0.00875,-1.76,B,E1,,,177774.55,227881.25,False,False,False,False,6.212439035901815,2s.2p.(3P*).3s,2P*,0.5,1/2,True,2,2s.2p.(3P*).5p,2P,0.5,1/2,True,2,006002.000034,006002.000148,T5109LS,,False
3679,C,C II,2,199.6497,199.6497,ritz,vacio,,199.6497,False,,0.0003,Ultravioleta,7360000.0,6.866877814337498,True,0.0022,-2.06,B,E1,,,177793.52,227881.25,False,False,False,False,6.210087055657435,2s.2p.(3P*).3s,2P*,1.5,3/2,True,4,2s.2p.(3P*).5p,2P,0.5,1/2,True,2,006002.000035,006002.000148,T5109LS,,False
3680,B,B II,2,199.693,199.693,observada,vacio,199.693,199.693,False,0.005,0.005,Ultravioleta,,,False,,,,E1,60.0,*?,150649.68,200726.6,False,False,False,False,6.2087467864723145,1s2.2s.3d,3D,1.0,1,True,3,1s2.2p.3d,3P*,,"0,1,2",False,9,005002.000018,005002.000103,,L12120,False
3681,B,B II,2,199.693,199.693,observada,vacio,199.693,199.693,False,0.005,0.005,Ultravioleta,,,False,,,,E1,60.0,*?,150649.68,200726.6,False,False,False,False,6.2087467864723145,1s2.2s.3d,3D,2.0,2,True,5,1s2.2p.3d,3P*,,"0,1,2",False,9,005002.000019,005002.000103,,L12120,False
3682,B,B II,2,199.693,199.693,observada,vacio,199.693,199.693,False,0.005,0.005,Ultravioleta,,,False,,,,E1,60.0,*?,150649.68,200726.6,False,False,False,False,6.2087467864723145,1s2.2s.3d,3D,3.0,3,True,7,1s2.2p.3d,3P*,,"0,1,2",False,9,005002.000017,005002.000103,,L12120,False
3683,Be,Be I,1,199.801,199.801,observada,vacio,199.801,199.7955,False,0.005,0.0003,Ultravioleta,13000000.0,7.113943352306837,True,0.0234,-1.631,B,E1,20.0,*,21978.31,72029.49,False,False,False,False,6.2055554332045055,1s2.2s.2p,3P*,0.0,0,True,1,1s2.2s.6d,3D,1.0,1,True,3,004001.000002,004001.000054,u28,L7412,False
3684,Be,Be I,1,199.801,199.801,observada,vacio,199.801,199.7979,False,0.005,0.0003,Ultravioleta,9820000.0,6.99211148778695,True,0.00588,-1.75,B,E1,20.0,*,21978.925,72029.49,False,False,False,False,6.205479182922465,1s2.2s.2p,3P*,1.0,1,True,3,1s2.2s.6d,3D,1.0,1,True,3,004001.000003,004001.000054,u28,L7412,False
3685,Be,Be I,1,199.801,199.801,observada,vacio,199.801,199.7979,False,0.005,0.0003,Ultravioleta,17600000.0,7.2455126678141495,True,0.0176,-1.278,B,E1,20.0,*,21978.925,72029.5,False,False,False,False,6.205480422764449,1s2.2s.2p,3P*,1.0,1,True,3,1s2.2s.6d,3D,2.0,2,True,5,004001.000003,004001.000055,u28,L7412,False
3686,Be,Be I,1,199.801,199.801,observada,vacio,199.801,199.8072,False,0.005,0.0003,Ultravioleta,5890000.0,6.770115294787102,True,0.00353,-1.75,B,E1,20.0,*,21981.26,72029.5,False,False,False,False,6.205190919661096,1s2.2s.2p,3P*,2.0,2,True,5,1s2.2s.6d,3D,2.0,2,True,5,004001.000004,004001.000055,u28,L7412,False
3687,Be,Be I,1,199.801,199.801,observada,vacio,199.801,199.8072,False,0.005,0.0003,Ultravioleta,23500000.0,7.371067862271737,True,0.0197,-1.006,B,E1,20.0,*,21981.26,72029.51,False,False,False,False,6.2051921595030795,1s2.2s.2p,3P*,2.0,2,True,5,1s2.2s.6d,3D,3.0,3,True,7,004001.000004,004001.000056,u28,L7412,False
3688,Be,Be I,1,199.801,199.801,observada,vacio,199.801,199.8073,False,0.005,0.0003,Ultravioleta,654000.0,5.815577748324268,True,0.000235,-2.93,B,E1,20.0,*,21981.26,72029.49,False,False,False,False,6.205189679819112,1s2.2s.2p,3P*,2.0,2,True,5,1s2.2s.6d,3D,1.0,1,True,3,004001.000004,004001.000054,u28,L7412,False
3689,Ne,Ne II,2,199.8667,199.8667,observada,vacio,199.8667,199.866894,False,0.0005,1.2e-05,Ultravioleta,,,False,,,,E1,40.0,,252798.4654,302831.764,False,False,False,False,6.2033384221585495,2s2.2p4.(3P).3p,2S*,0.5,1/2,True,2,2s2.2p4.(3P).4d,2P,0.5,1/2,True,2,010002.000020,010002.000079,,L1406,False
3690,C,C II,2,200.02,200.07600560000003,ritz,aire,,200.02,False,,0.03,Ultravioleta,24000000.0,7.380211241711606,True,0.019,-0.95,C,E1,,,186466.03,236444.1,False,False,False,False,6.1964909484566615,2s.2p.(3P*).3p,4P,2.5,5/2,True,6,2s.2p.(3P*).6d,4D*,3.5,7/2,True,8,006002.000063,006002.000193,T10528,,False
3691,Ne,Ne II,2,200.18752,200.2435725056,observada,aire,200.18752,200.187414,False,0.0001,9e-06,Ultravioleta,,,False,,,,E1,140.0,,252953.5198,302890.5369,False,False,False,False,6.191401037556582,2s2.2p4.(3P).3p,4S*,1.5,3/2,True,4,2s2.2p4.(3P).4d,2F,2.5,5/2,True,6,010002.000021,010002.000083,,L9088,False
3692,Ne,Ne II,2,200.393,200.44911004000002,observada,aire,200.393,200.393177,False,0.001,1.3e-05,Ultravioleta,,,False,,,,E1,22.0,,252953.5198,302839.2693,False,False,False,False,6.1850446652647095,2s2.2p4.(3P).3p,4S*,1.5,3/2,True,4,2s2.2p4.(3P).4d,4F,2.5,5/2,True,6,010002.000021,010002.000080,,L1406,False
3693,Ne,Ne II,2,200.4827,200.538835156,observada,aire,200.4827,200.482847,False,0.001,1.3e-05,Ultravioleta,,,False,,,,E1,60.0,,252953.5198,302816.9602,False,False,False,False,6.182278689383322,2s2.2p4.(3P).3p,4S*,1.5,3/2,True,4,2s2.2p4.(3P).4d,4P,1.5,3/2,True,4,010002.000021,010002.000076,,L1406,False
3694,B,B II,2,200.5868,200.64296430400003,observada,aire,200.5868,200.5868,False,0.001,0.001,Ultravioleta,221000000.0,8.344392273685111,True,0.134,-0.029,B,E1,200.0,,150649.68,200487.28,False,False,False,False,6.1790748881019955,1s2.2s.3d,3D,3.0,3,True,7,1s2.2p.3d,3D*,3.0,3,True,7,005002.000017,005002.000102,"u27,LS",L12120,False
3695,B,B II,2,200.5868,200.64296430400003,ritz,aire,,200.5868,False,,0.0012,Ultravioleta,28000000.0,7.447158031342219,True,0.024,-0.93,C,E1,,,150649.68,200487.28,False,False,False,False,6.1790748881019955,1s2.2s.3d,3D,2.0,2,True,5,1s2.2p.3d,3D*,3.0,3,True,7,005002.000019,005002.000102,"u27,LS",,False
3696,B,B II,2,200.608,200.66417024,observada,aire,200.608,200.6085,False,0.001,0.001,Ultravioleta,174000000.0,8.2405492482826,True,0.105,-0.281,B,E1,100.0,,150649.68,200481.9,False,False,False,False,6.178407853114395,1s2.2s.3d,3D,2.0,2,True,5,1s2.2p.3d,3D*,2.0,2,True,5,005002.000019,005002.000101,"u27,LS",L12120,False
3697,B,B II,2,200.6085,200.66467038,ritz,aire,,200.6085,False,,0.0012,Ultravioleta,38000000.0,7.57978359661681,True,0.038,-0.94,C,E1,,,150649.68,200481.9,False,False,False,False,6.178407853114395,1s2.2s.3d,3D,1.0,1,True,3,1s2.2p.3d,3D*,2.0,2,True,5,005002.000018,005002.000101,"u27,LS",,False
3698,B,B II,2,200.6085,200.66467038,ritz,aire,,200.6085,False,,0.0012,Ultravioleta,38900000.0,7.589949601325708,True,0.0168,-0.931,C,E1,,,150649.68,200481.9,False,False,False,False,6.178407853114395,1s2.2s.3d,3D,3.0,3,True,7,1s2.2p.3d,3D*,2.0,2,True,5,005002.000017,005002.000101,"u27,LS",,False
3699,B,B II,2,200.6229,200.679074412,observada,aire,200.6229,200.6238,False,0.001,0.001,Ultravioleta,187000000.0,8.2718416065365,True,0.113,-0.47,B,E1,50.0,,150649.68,200478.1,False,False,False,False,6.177936713160331,1s2.2s.3d,3D,1.0,1,True,3,1s2.2p.3d,3D*,1.0,1,True,3,005002.000018,005002.000100,"u27,LS",L12120,False
3700,B,B II,2,200.6238,200.679974664,ritz,aire,,200.6238,False,,0.0012,Ultravioleta,62200000.0,7.793790384690818,True,0.0226,-0.948,B,E1,,,150649.68,200478.1,False,False,False,False,6.177936713160331,1s2.2s.3d,3D,2.0,2,True,5,1s2.2p.3d,3D*,1.0,1,True,3,005002.000019,005002.000100,"u27,LS",,False
3701,Ne,Ne II,2,200.7009,200.757096252,observada,aire,200.7009,200.700899,False,0.001,9e-06,Ultravioleta,,,False,,,,E1,160.0,,254164.9888,303974.263,False,False,False,False,6.175562936493862,2s2.2p4.(3P).3p,2P*,1.5,3/2,True,4,2s2.2p4.(3P).5s,2P,1.5,3/2,True,4,010002.000022,010002.000104,,L1406,False
3702,Li,Li II,2,200.9,200.956252,observada,aire,200.9,,,,,Ultravioleta,,,False,,,,E1,,,,,,,,,,,,,,,1,,,,,,1,,,,L1614,False
3703,Ne,Ne II,2,201.2149,201.271240172,observada,aire,201.2149,201.214742,False,0.001,1.3e-05,Ultravioleta,,,False,,,,E1,80.0,,254292.1683,303974.263,False,False,False,False,6.159794688128544,2s2.2p4.(3P).3p,2P*,0.5,1/2,True,2,2s2.2p4.(3P).5s,2P,1.5,3/2,True,4,010002.000023,010002.000104,,L1406,False
3704,Ne,Ne II,2,201.4367,201.493102276,observada,aire,201.4367,201.436743,False,0.001,1.3e-05,Ultravioleta,,,False,,,,E1,12.0,,252798.4654,302425.8139,False,False,False,False,6.1530070244039905,2s2.2p4.(3P).3p,2S*,0.5,1/2,True,2,2s2.2p4.(3P).4d,2D,1.5,3/2,True,4,010002.000020,010002.000073,,L1406,False
3705,O,O II,2,201.6589,201.715364492,observada,aire,201.6589,201.65822,False,,,Ultravioleta,8570000.0,6.9329808219231985,True,0.00784,-1.503,C,E1,10.0,,208392.258,257965.11,False,False,False,False,6.146250319533779,2s2.2p2.(3P).3p,4P*,1.5,3/2,True,4,2s2.2p2.(3P).5s,4P,2.5,5/2,True,6,008002.000032,008002.000133,T5723LS,L10549,False
3706,C,C II,2,201.794,201.85050232000003,observada,aire,201.794,201.7926,False,0.004,0.0003,Ultravioleta,13200000.0,7.12057393120585,True,0.00805,-1.79,B,E1,76.0,ql,131724.382,181264.23,False,False,False,False,6.1421583450485135,2s2.3p,2P*,0.5,1/2,True,2,2s2.6s,2S,0.5,1/2,True,2,006002.000012,006002.000042,T5109LS,L1176,False
3707,B,B II,2,201.815,201.87150820000002,observada,aire,201.815,201.815,False,0.005,0.005,Ultravioleta,,,False,,,,E1,120.0,*,171545.96,221080.3,False,False,False,False,6.141475440083514,1s2.2s.4p,3P*,0.0,0,True,1,1s2.2p.4p,3P,,"0,1,2",False,9,005002.000024,005002.000112,,L12120,False
3708,B,B II,2,201.815,201.87150820000002,observada,aire,201.815,201.815,False,0.005,0.005,Ultravioleta,,,False,,,,E1,120.0,*,171545.96,221080.3,False,False,False,False,6.141475440083514,1s2.2s.4p,3P*,1.0,1,True,3,1s2.2p.4p,3P,,"0,1,2",False,9,005002.000025,005002.000112,,L12120,False
3709,B,B II,2,201.815,201.87150820000002,observada,aire,201.815,201.815,False,0.005,0.005,Ultravioleta,,,False,,,,E1,120.0,*,171545.96,221080.3,False,False,False,False,6.141475440083514,1s2.2s.4p,3P*,2.0,2,True,5,1s2.2p.4p,3P,,"0,1,2",False,9,005002.000026,005002.000112,,L12120,False
3710,C,C II,2,201.838,201.89451464,observada,aire,201.838,201.838,False,0.004,0.0003,Ultravioleta,26300000.0,7.419955748489758,True,0.00805,-1.49,B,E1,99.0,ql,131735.528,181264.23,False,False,False,False,6.14077641717272,2s2.3p,2P*,1.5,3/2,True,4,2s2.6s,2S,0.5,1/2,True,2,006002.000013,006002.000042,T5109LS,L1176,False
3711,Ne,Ne II,2,201.8651,201.92162222800002,observada,aire,201.8651,201.865075,False,0.001,1.3e-05,Ultravioleta,,,False,,,,E1,12.0,,252953.5198,302475.5806,False,False,False,False,6.139953013314045,2s2.2p4.(3P).3p,4S*,1.5,3/2,True,4,2s2.2p4.(3P).4d,4P,0.5,1/2,True,2,010002.000021,010002.000074,,L1406,False
3712,O,O II,2,202.034,202.09056952,observada,aire,202.034,202.03299,False,,,Ultravioleta,19900000.0,7.298853076409706,True,0.0122,-1.136,C,E1,12.0,,208484.202,257965.11,False,False,False,False,6.1348507163925445,2s2.2p2.(3P).3p,4P*,2.5,5/2,True,6,2s2.2p2.(3P).5s,4P,2.5,5/2,True,6,008002.000033,008002.000133,T5723LS,L10549,False
3713,O,O II,2,202.1445,202.20110046,observada,aire,202.1445,202.14364,False,,,Ultravioleta,11800000.0,7.071882007306125,True,0.0145,-1.539,C,E1,10.0,,208346.104,257799.93,False,False,False,False,6.131492976330432,2s2.2p2.(3P).3p,4P*,0.5,1/2,True,2,2s2.2p2.(3P).5s,4P,1.5,3/2,True,4,008002.000031,008002.000132,T5723LS,L10549,False
3714,O,O II,2,202.2768,202.33343750400002,observada,aire,202.2768,202.28,False,,,Ultravioleta,,,False,,,,E1,10.0,,228723.84,,False,False,False,False,,2s2.2p2.(1D).3p,2F*,2.5,5/2,True,6,2s2.2p2.(1D).5s,2D,1.5,3/2,True,4,008002.000041,008002.000252,,L10549,False
3715,O,O II,2,202.2788,202.335438064,ritz,aire,,202.2788,False,,,Ultravioleta,,,False,,,,E1,,,228723.84,278144.62,False,False,False,False,6.12739579450883,2s2.2p2.(1D).3p,2F*,2.5,5/2,True,6,2s2.2p2.(1D).5s,2D,2.5,5/2,True,6,008002.000041,008002.000253,,L11267,False
3716,C,C II,2,202.31297,202.36961763160002,ritz,aire,,202.31297,False,,0.00012,Ultravioleta,642000.0,5.807535028068854,True,0.000788,-2.8,B,E1,,,166967.16,216379.6,False,False,False,False,6.126361766293853,2s.2p.(3P*).3s,4P*,0.5,1/2,True,2,2s.2p.(3P*).4p,4P,1.5,3/2,True,4,006002.000022,006002.000107,T5109LS,,False
3717,C,C II,2,202.32366,202.3803106248,ritz,aire,,202.32366,False,,0.00016,Ultravioleta,464000.0,5.666517980554881,True,0.000428,-2.77,B,E1,,,166990.74,216400.57,False,False,False,False,6.12603816753593,2s.2p.(3P*).3s,4P*,1.5,3/2,True,4,2s.2p.(3P*).4p,4P,2.5,5/2,True,6,006002.000023,006002.000108,T5109LS,,False
3718,O,O II,2,202.3332,202.389853296,observada,aire,202.3332,202.3325,False,,,Ultravioleta,3770000.0,6.576341350205793,True,0.00232,-2.033,C,E1,10.0,,208392.258,257799.93,False,False,False,False,6.125770609635697,2s2.2p2.(3P).3p,4P*,1.5,3/2,True,4,2s2.2p2.(3P).5s,4P,1.5,3/2,True,4,008002.000032,008002.000132,T5723LS,L10549,False
3719,O,O II,2,202.374,202.43066472,observada,aire,202.374,202.3755,False,,,Ultravioleta,,,False,,,,E1,12.0,bl,228747.45,278144.62,False,False,False,False,6.124468527583694,2s2.2p2.(1D).3p,2F*,3.5,7/2,True,8,2s2.2p2.(1D).5s,2D,2.5,5/2,True,6,008002.000042,008002.000253,,L10549,False
3720,C,C II,2,202.38212,202.4387869936,ritz,aire,,202.38212,False,,0.0002,Ultravioleta,260000.0,5.414973347970818,True,0.00016,-3.5,C,E1,,,166967.16,216362.72,False,False,False,False,6.12426891302421,2s.2p.(3P*).3s,4P*,0.5,1/2,True,2,2s.2p.(3P*).4p,4P,0.5,1/2,True,2,006002.000022,006002.000106,T5109LS,,False
3721,C,C II,2,202.40958,202.4662546824,ritz,aire,,202.40958,False,,0.00012,Ultravioleta,210000.0,5.3222192947339195,True,0.000127,-3.29,C+,E1,,,166990.74,216379.6,False,False,False,False,6.123438218894673,2s.2p.(3P*).3s,4P*,1.5,3/2,True,4,2s.2p.(3P*).4p,4P,1.5,3/2,True,4,006002.000023,006002.000107,T5109LS,,False
3722,C,C II,2,202.47879,202.5354840612,ritz,aire,,202.47879,False,,0.00021,Ultravioleta,1280000.0,6.107209969647869,True,0.000394,-2.8,B,E1,,,166990.74,216362.72,False,False,False,False,6.12134536562503,2s.2p.(3P*).3s,4P*,1.5,3/2,True,4,2s.2p.(3P*).4p,4P,0.5,1/2,True,2,006002.000023,006002.000106,T5109LS,,False
3723,C,C II,2,202.50808,202.56478226240003,ritz,aire,,202.50808,False,,0.00016,Ultravioleta,1080000.0,6.033423755486949,True,0.000665,-2.4,B,E1,,,167035.73,216400.57,False,False,False,False,6.120460118448177,2s.2p.(3P*).3s,4P*,2.5,5/2,True,6,2s.2p.(3P*).4p,4P,2.5,5/2,True,6,006002.000024,006002.000108,T5109LS,,False
3724,Ne,Ne II,2,202.55602,202.6127356856,observada,aire,202.55602,202.555869,False,0.0001,1.3e-05,Ultravioleta,,,False,,,,E1,160.0,,254164.9888,303518.1843,False,False,False,False,6.119016384449463,2s2.2p4.(3P).3p,2P*,1.5,3/2,True,4,2s2.2p4.(3P).5s,4P,1.5,3/2,True,4,010002.000022,010002.000096,,L9088,False
3725,O,O II,2,202.5694,202.62611943200002,observada,aire,202.5694,202.57048,False,,,Ultravioleta,4700000.0,6.672097857935717,True,0.00289,-2.238,C,E1,5.0,,208346.104,257695.74,False,False,False,False,6.118575062695117,2s2.2p2.(3P).3p,4P*,0.5,1/2,True,2,2s2.2p2.(3P).5s,4P,0.5,1/2,True,2,008002.000031,008002.000131,T5723LS,L10549,False
3726,C,C II,2,202.59416,202.6508863648,ritz,aire,,202.59416,False,,0.00012,Ultravioleta,694000.0,5.841359470454855,True,0.000285,-2.77,B,E1,,,167035.73,216379.6,False,False,False,False,6.11786016980692,2s.2p.(3P*).3s,4P*,2.5,5/2,True,6,2s.2p.(3P*).4p,4P,1.5,3/2,True,4,006002.000024,006002.000107,T5109LS,,False
3727,O,O I,1,202.643,202.69974004000002,ritz,aire,,202.643,False,,,Ultravioleta,282000.0,5.450249108319361,True,0.00029,-3.061,C,E1,,,88630.587,137962.5,False,False,False,False,6.116377690746191,2s2.2p3.(4S*).3p,3P,1.0,1,True,3,2s2.2p3.(2P*).3d,3D*,2.0,2,True,5,008001.000044,008001.000470,T5803,,False
3728,O,O I,1,202.643,202.69974004000002,ritz,aire,,202.643,False,,,Ultravioleta,105000.0,5.021189299069938,True,6.47e-05,-3.712,D,E1,,,88630.587,137962.5,False,False,False,False,6.116377690746191,2s2.2p3.(4S*).3p,3P,1.0,1,True,3,2s2.2p3.(2P*).3d,3D*,1.0,1,True,3,008001.000044,008001.000471,T5803,,False
3729,O,O I,1,202.646,202.70274088,ritz,aire,,202.646,False,,,Ultravioleta,370000.0,5.568201724066995,True,0.000319,-2.797,C,E1,,,88631.146,137962.5,False,False,False,False,6.116308383579264,2s2.2p3.(4S*).3p,3P,2.0,2,True,5,2s2.2p3.(2P*).3d,3D*,3.0,3,True,7,008001.000045,008001.000469,T5803,,False
3730,O,O I,1,202.646,202.70274088,ritz,aire,,202.646,False,,,Ultravioleta,192000.0,5.283301228703549,True,0.000355,-3.45,D,E1,,,88631.303,137962.5,False,False,False,False,6.116288918060109,2s2.2p3.(4S*).3p,3P,0.0,0,True,1,2s2.2p3.(2P*).3d,3D*,1.0,1,True,3,008001.000046,008001.000471,T5803,,False
3731,O,O I,1,202.646,202.70274088,ritz,aire,,202.646,False,,,Ultravioleta,48500.0,4.685741738602264,True,2.99e-05,-3.826,D,E1,,,88631.146,137962.5,False,False,False,False,6.116308383579264,2s2.2p3.(4S*).3p,3P,2.0,2,True,5,2s2.2p3.(2P*).3d,3D*,2.0,2,True,5,008001.000045,008001.000470,T5803,,False
3732,O,O II,2,202.7103,202.767058884,observada,aire,202.7103,202.70978,False,,,Ultravioleta,12700000.0,7.103803720955957,True,0.00522,-1.504,C,E1,10.0,,208484.202,257799.93,False,False,False,False,6.114371006494463,2s2.2p2.(3P).3p,4P*,2.5,5/2,True,6,2s2.2p2.(3P).5s,4P,1.5,3/2,True,4,008002.000033,008002.000132,T5723LS,L10549,False
3733,O,O II,2,202.7603,202.81707288400003,observada,aire,202.7603,202.76014,False,,,Ultravioleta,23400000.0,7.3692158574101425,True,0.00722,-1.54,C,E1,10.0,,208392.258,257695.74,False,False,False,False,6.112852696000382,2s2.2p2.(3P).3p,4P*,1.5,3/2,True,4,2s2.2p2.(3P).5s,4P,0.5,1/2,True,2,008002.000032,008002.000131,T5723LS,L10549,False
3734,O,O II,2,202.8727,202.92950435600002,ritz,aire,,202.8727,False,,,Ultravioleta,2260000.0,6.354108439147401,True,0.00209,-2.077,D,E1,,,212593.82,261869.94,False,False,False,False,6.109460240362707,2s.2p4,2P,1.5,3/2,True,4,2s2.2p2.(3P).5p,2D*,2.5,5/2,True,6,008002.000037,008002.000148,T5723LS,,False
