id_linea,id_espectro,id_nivel_inferior,id_nivel_superior,codigo_tipo_transicion,codigo_exactitud,longitud_onda_nm,longitud_onda_origen,medio,longitud_onda_obs_nm,longitud_onda_ritz_nm,ritz_es_limite,incertidumbre_obs_nm,incertidumbre_ritz_nm,aki_s1,fuerza_oscilador_fik,log_gf,intensidad_valor,intensidad_bandera,energia_inferior_cm1,energia_superior_cm1,energia_inferior_interpolada,energia_superior_interpolada,energia_inferior_origen_desconocido,energia_superior_origen_desconocido,medicion_repetida
174,4,003002.000004,003002.000095,E1,,12.55,observada,vacio,12.55,12.55,False,,0.08,,,,,*,494260.3,1291000.0,True,False,False,False,False
175,4,003002.000013,003002.000102,E1,,13.65,observada,vacio,13.65,13.65,False,,0.06,,,,,*,561242.28,1294000.0,True,False,False,False,False
176,4,003002.000015,003002.000100,E1,,13.65,observada,vacio,13.65,13.65,False,,0.06,,,,,*,561243.43,1294000.0,True,False,False,False,False
177,4,003002.000013,003002.000100,E1,,13.65,observada,vacio,13.65,13.65,False,,0.06,,,,,*,561242.28,1294000.0,True,False,False,False,False
178,4,003002.000015,003002.000101,E1,,13.65,observada,vacio,13.65,13.65,False,,0.06,,,,,*,561243.43,1294000.0,True,False,False,False,False
179,4,003002.000014,003002.000101,E1,,13.65,observada,vacio,13.65,13.65,False,,0.06,,,,,*,561242.9,1294000.0,True,False,False,False,False
180,4,003002.000013,003002.000101,E1,,13.65,observada,vacio,13.65,13.65,False,,0.06,,,,,*,561242.28,1294000.0,True,False,False,False,False
181,4,003002.000014,003002.000102,E1,,13.65,observada,vacio,13.65,13.65,False,,0.06,,,,,*,561242.9,1294000.0,True,False,False,False,False
182,4,003002.000011,003002.000099,E1,,13.65,observada,vacio,13.65,13.65,False,,0.09,,,,,*,559500.55,1292000.0,True,False,False,False,False
183,4,003002.000010,003002.000099,E1,,13.65,observada,vacio,13.65,13.65,False,,0.09,,,,,*,559499.5,1292000.0,True,False,False,False,False
184,4,003002.000012,003002.000097,E1,,13.65,observada,vacio,13.65,13.65,False,,0.09,,,,,*,559501.45,1292000.0,True,False,False,False,False
185,4,003002.000011,003002.000097,E1,,13.65,observada,vacio,13.65,13.65,False,,0.09,,,,,*,559500.55,1292000.0,True,False,False,False,False
186,4,003002.000010,003002.000097,E1,,13.65,observada,vacio,13.65,13.65,False,,0.09,,,,,*,559499.5,1292000.0,True,False,False,False,False
187,4,003002.000010,003002.000098,E1,,13.65,observada,vacio,13.65,13.65,False,,0.09,,,,,*,559499.5,1292000.0,True,False,False,False,False
188,4,003002.000004,003002.000089,E1,,14.05,observada,vacio,14.05,14.05,False,,0.04,,,,,*,494260.3,1206000.0,True,False,False,False,False
189,4,003002.000006,003002.000090,E1,,14.05,observada,vacio,14.05,14.05,False,,0.04,,,,,*,494265.7,1206000.0,True,False,False,False,False
190,4,003002.000005,003002.000091,E1,,14.05,observada,vacio,14.05,14.05,False,,0.04,,,,,*,494262.57,1206000.0,True,False,False,False,False
191,4,003002.000005,003002.000090,E1,,14.05,observada,vacio,14.05,14.05,False,,0.04,,,,,*,494262.57,1206000.0,True,False,False,False,False
192,4,003002.000004,003002.000091,E1,,14.05,observada,vacio,14.05,14.05,False,,0.04,,,,,*,494260.3,1206000.0,True,False,False,False,False
193,4,003002.000004,003002.000090,E1,,14.05,observada,vacio,14.05,14.05,False,,0.04,,,,,*,494260.3,1206000.0,True,False,False,False,False
194,4,003002.000001,003002.000062,E1,AAA,16.6343,ritz,vacio,,16.6343,False,,0.0008,619470000.0,0.0077136,-2.11275,,,0.0,601169.0,False,True,False,False,False
195,4,003002.000001,003002.000051,E1,AAA,16.721,observada,vacio,16.721,16.72419,False,,0.00014,982470000.0,0.012363,-1.90787,,,0.0,597936.4,False,True,False,False,False
196,4,003002.000001,003002.000055,E2,AAA,16.725718,ritz,vacio,,16.725718,False,,4e-06,16424.0,3.4441e-07,-6.4629,,,0.0,597881.65,False,True,False,False,False
197,4,003002.000001,003002.000050,M2,B,16.73185,ritz,vacio,,16.73185,False,,3e-06,1.56,3.27e-11,-10.49,,,0.0,597662.53,False,True,False,False,False
198,4,003002.000001,003002.000045,E1,AAA,16.874,observada,vacio,16.874,16.87427,False,,7e-05,1694300000.0,0.021697,-1.6636,,,0.0,592618.4,False,True,False,False,False
199,4,003002.000001,003002.000040,E2,AAA,16.877251,ritz,vacio,,16.877251,False,,4e-06,26846.0,5.7321e-07,-6.2417,,,0.0,592513.56,False,True,False,False,False
200,4,003002.000001,003002.000036,M2,B,16.888074,ritz,vacio,,16.888074,False,,3e-06,2.78,5.94e-11,-10.23,,,0.0,592133.83,False,True,False,False,False
201,4,003002.000001,003002.000031,E1,AAA,17.158,observada,vacio,17.158,17.15747,False,,4e-05,3298400000.0,0.043672,-1.3598,,,0.0,582836.5,False,True,False,False,False
202,4,003002.000001,003002.000026,E2,AAA,17.163549,ritz,vacio,,17.163549,False,,4e-06,46897.0,1.0356e-06,-5.9848,,,0.0,582630.08,False,True,False,False,False
203,4,003002.000001,003002.000022,M2,B,17.185502,ritz,vacio,,17.185502,False,,3e-06,5.33,1.18e-10,-9.93,,,0.0,581885.83,False,True,False,False,False
204,4,003002.000001,003002.000017,E1,AAA,17.802,observada,vacio,17.802,17.801451,False,,5e-06,7763000000.0,0.11065,-0.95605,,,0.0,561751.95,False,True,False,False,False
205,4,003002.000001,003002.000016,E2,AAA,17.81665,ritz,vacio,,17.81665,False,,3e-06,82665.0,1.967e-06,-5.7062,,,0.0,561272.75,False,True,False,False,False
206,4,003002.000001,003002.000011,M2,B,17.87308,ritz,vacio,,17.87308,False,,3e-05,12.0,2.87e-10,-9.54,,,0.0,559500.55,False,True,False,False,False
207,4,003002.000001,003002.000007,E1,AAA,19.928,observada,vacio,19.928,19.927952,False,,4e-06,25569000000.0,0.45669,-0.34038,,,0.0,501807.72,False,True,False,False,False
208,4,003002.000001,003002.000005,M2,A,20.232161,ritz,vacio,,20.232161,False,,4e-06,35.0,1.07e-09,-8.97,,,0.0,494262.57,False,True,False,False,False
209,4,,,E1,,20.75,observada,vacio,20.75,,,,,,,,,,,,,,,,False
210,4,003002.000001,003002.000002,M1,AA,21.006898,ritz,vacio,,21.006898,False,,4e-06,0.02039,4.047e-13,-12.393,,,0.0,476034.11,False,True,False,False,False
211,17,010001.000001,010001.000375,E1,,25.635,observada,vacio,25.635,25.635,False,0.003,0.003,,,,,a,0.0,390090.0,False,False,False,False,False
212,17,010001.000001,010001.000374,E1,,25.646,observada,vacio,25.646,25.646,False,0.003,0.003,,,,,a,0.0,389920.0,False,False,False,False,False
213,17,010001.000001,010001.000373,E1,,25.663,observada,vacio,25.663,25.663,False,0.003,0.003,,,,,a,0.0,389670.0,False,False,False,False,False
214,17,010001.000001,010001.000372,E1,,25.685,observada,vacio,25.685,25.685,False,0.003,0.003,,,,,a,0.0,389330.0,False,False,False,False,False
215,17,010001.000001,010001.000371,E1,,25.719,observada,vacio,25.719,25.719,False,0.003,0.003,,,,,a,0.0,388820.0,False,False,False,False,False
216,17,010001.000001,010001.000370,E1,,25.768,observada,vacio,25.768,25.768,False,0.003,0.003,,,,,a,0.0,388080.0,False,False,False,False,False
217,17,010001.000001,010001.000369,E1,,25.848,observada,vacio,25.848,25.848,False,0.003,0.003,,,,,a,0.0,386880.0,False,False,False,False,False
218,10,006002.000002,006002.000354,E1,,25.96,observada,vacio,25.96,25.96,False,0.05,0.05,,,,,a*,63.39509,385250.0,False,False,False,False,False
219,10,006002.000002,006002.000353,E1,,25.96,observada,vacio,25.96,25.96,False,0.05,0.05,,,,,a*,63.39509,385250.0,False,False,False,False,False
220,10,006002.000001,006002.000353,E1,,25.96,observada,vacio,25.96,25.96,False,0.05,0.05,,,,,a*,0.0,385250.0,False,False,False,False,False
221,17,010001.000001,010001.000368,E1,,25.996,observada,vacio,25.996,25.996,False,0.003,0.003,,,,,a,0.0,384670.0,False,False,False,False,False
222,17,010001.000001,010001.000367,E1,,26.311,observada,vacio,26.311,26.311,False,0.003,0.003,,,,,a,0.0,380070.0,False,False,False,False,False
223,10,006002.000001,006002.000348,E1,,26.74,observada,vacio,26.74,26.74,False,0.06,0.08,,,,,a*,0.0,373950.0,False,False,False,False,False
224,10,006002.000001,006002.000349,E1,,26.74,observada,vacio,26.74,26.74,False,0.06,0.08,,,,,a*,0.0,373960.0,False,False,False,False,False
225,10,006002.000001,006002.000350,E1,,26.74,observada,vacio,26.74,26.74,False,0.06,0.08,,,,,a*,0.0,373960.0,False,False,False,False,False
226,10,006002.000002,006002.000349,E1,,26.74,observada,vacio,26.74,26.75,False,0.06,0.08,,,,,a*,63.39509,373960.0,False,False,False,False,False
227,10,006002.000002,006002.000351,E1,,26.74,observada,vacio,26.74,26.75,False,0.06,0.08,,,,,a*,63.39509,373960.0,False,False,False,False,False
228,10,006002.000002,006002.000350,E1,,26.74,observada,vacio,26.74,26.75,False,0.06,0.08,,,,,a*,63.39509,373960.0,False,False,False,False,False
229,10,006002.000002,006002.000348,E1,,26.74,observada,vacio,26.74,26.75,False,0.06,0.08,,,,,a*,63.39509,373950.0,False,False,False,False,False
230,17,010001.000001,010001.000366,E1,,27.221,observada,vacio,27.221,27.221,False,0.005,0.005,,,,,a,0.0,367360.0,False,False,False,False,False
231,18,010002.000001,010002.000385,E1,,28.6308,observada,vacio,28.6308,28.6308,False,0.0005,0.0005,,,,6.0,,0.0,349274.0,False,False,False,False,False
232,18,010002.000002,010002.000385,E1,,28.6949,ritz,vacio,,28.6949,False,,0.0006,,,,,m,780.424,349274.0,False,False,False,False,False
233,18,010002.000001,010002.000384,E1,,28.8073,observada,vacio,28.8073,28.80732,False,0.0003,0.00025,,,,12.0,,0.0,347134.0,False,False,False,False,False
234,18,010002.000002,010002.000384,E1,,28.872,observada,vacio,28.872,28.8722,False,0.001,0.0003,,,,6.0,,780.424,347134.0,False,False,False,False,False
235,18,010002.000001,010002.000383,E1,,29.0831,observada,vacio,29.0831,29.083,False,0.0003,0.0003,,,,48.0,,0.0,343843.0,False,False,False,False,False
236,18,010002.000002,010002.000383,E1,,29.1492,observada,vacio,29.1492,29.1492,False,0.0003,0.0003,,,,25.0,,780.424,343843.0,False,False,False,False,False
237,18,010002.000001,010002.000339,E1,,29.5168,observada,vacio,29.5168,29.516919,False,0.0003,1e-05,,,,22.0,,0.0,338788.75,False,False,False,False,False
238,18,010002.000002,010002.000339,E1,,29.5851,observada,vacio,29.5851,29.58507,False,0.0003,1.1e-05,,,,10.0,,780.424,338788.75,False,False,False,False,False
239,18,010002.000001,010002.000382,E1,,29.6329,observada,vacio,29.6329,29.633024,False,0.0003,1.8e-05,,,,88.0,,0.0,337461.34,False,False,False,False,False
240,18,010002.000002,010002.000382,E1,,29.7019,observada,vacio,29.7019,29.701713,False,0.0003,1.8e-05,,,,45.0,,780.424,337461.34,False,False,False,False,False
241,18,010002.000001,010002.000332,E1,,30.3814,observada,vacio,30.3814,30.381399,False,0.0003,9e-06,,,,,,0.0,329148.77,False,False,False,False,False
242,18,010002.000001,010002.000331,E1,,30.3814,observada,vacio,30.3814,30.381412,False,0.0003,9e-06,,,,13.0,,0.0,329148.63,False,False,False,False,False
243,18,010002.000002,010002.000332,E1,,30.4536,observada,vacio,30.4536,30.453605,False,0.0003,9e-06,,,,12.0,,780.424,329148.77,False,False,False,False,False
244,18,010002.000001,010002.000319,E1,,30.458282,ritz,vacio,,30.458282,False,,9e-06,,,,,,0.0,328317.93,False,False,False,False,False
245,18,010002.000001,010002.000381,E1,,30.4728,observada,vacio,30.4728,30.4728,False,0.0005,0.0005,,,,13.0,,0.0,,False,False,False,False,False
246,18,010002.000001,010002.000379,E1,,30.4798,observada,vacio,30.4798,30.4798,False,0.0003,0.0003,,,,9.0,,0.0,,False,False,False,False,False
247,18,010002.000001,010002.000378,E1,,30.4879,observada,vacio,30.4879,30.48822,False,0.0003,1.2e-05,,,,630.0,,0.0,327995.53,False,False,False,False,False
248,18,010002.000001,010002.000377,E1,,30.4984,observada,vacio,30.4984,30.4981,False,0.0003,0.0003,,,,26.0,,0.0,327889.0,False,False,False,False,False
249,18,010002.000002,010002.000380,E1,,30.551,observada,vacio,30.551,30.551,False,0.0003,0.0004,,,,11.0,,780.424,,False,False,False,False,False
250,18,010002.000002,010002.000378,E1,,30.5606,observada,vacio,30.5606,30.560936,False,0.0003,1.2e-05,,,,360.0,,780.424,327995.53,False,False,False,False,False
251,18,010002.000002,010002.000377,E1,,30.5704,observada,vacio,30.5704,30.5709,False,0.0004,0.0003,,,,11.0,,780.424,327889.0,False,False,False,False,False
252,18,010002.000001,010002.000375,E1,,30.7175,observada,vacio,30.7175,30.7175,False,0.001,0.001,,,,3.0,,0.0,325547.0,False,False,False,False,False
253,18,010002.000002,010002.000376,E1,,30.7663,observada,vacio,30.7663,30.7663,False,0.001,0.001,,,,3.0,,780.424,325811.0,False,False,False,False,False
254,18,010002.000001,010002.000374,E1,,30.7778,observada,vacio,30.7778,30.7771,False,0.0005,0.0008,,,,7.0,*,0.0,324917.0,False,False,False,False,False
255,18,010002.000001,010002.000373,E1,,30.7778,observada,vacio,30.7778,30.7778,False,0.0005,0.0006,,,,7.0,*,0.0,324910.0,False,False,False,False,False
256,18,010002.000002,010002.000374,E1,,30.8512,observada,vacio,30.8512,30.8512,False,0.001,0.0008,,,,4.0,,780.424,324917.0,False,False,False,False,False
257,18,010002.000001,010002.000371,E1,,30.85533,ritz,vacio,,30.85533,False,,5e-05,,,,,m,0.0,324093.1,False,False,False,False,False
258,18,010002.000002,010002.000372,E1,,30.9052,observada,vacio,30.9052,30.9052,False,0.0005,0.0006,,,,6.0,,780.424,324351.0,False,False,False,False,False
259,18,010002.000001,010002.000369,E1,,30.9168,observada,vacio,30.9168,30.916326,False,0.0003,1.9e-05,,,,23.0,,0.0,323453.7,False,False,False,False,False
260,18,010002.000002,010002.000371,E1,,30.9301,observada,vacio,30.9301,30.92981,False,0.001,5e-05,,,,4.0,,780.424,324093.1,False,False,False,False,False
261,18,010002.000002,010002.000370,E1,,30.9904,observada,vacio,30.9904,30.99062,False,0.001,5e-05,,,,5.0,,780.424,323458.7,False,False,False,False,False
262,18,010002.000001,010002.000367,E1,,31.0383,observada,vacio,31.0383,31.0383,False,0.0003,0.0003,,,,9.0,,0.0,322183.0,False,False,False,False,False
263,18,010002.000001,010002.000365,E1,,31.0637,observada,vacio,31.0637,31.0637,False,0.0003,0.0003,,,,14.0,,0.0,321919.0,False,False,False,False,False
264,18,010002.000001,010002.000363,E1,,31.0989,observada,vacio,31.0989,31.098916,False,0.0003,2e-05,,,,12.0,,0.0,321554.62,False,False,False,False,False
265,10,006002.000001,006002.000347,E1,,31.1,observada,vacio,31.1,31.1,False,0.04,0.04,,,,,a*,0.0,321500.0,False,False,False,False,False
266,10,006002.000002,006002.000347,E1,,31.1,observada,vacio,31.1,31.11,False,0.04,0.04,,,,,a*,63.39509,321500.0,False,False,False,False,False
267,18,010002.000002,010002.000368,E1,,31.1115,observada,vacio,31.1115,31.11145,False,0.0003,6e-05,,,,18.0,,780.424,322205.5,False,False,False,False,False
268,18,010002.000001,010002.000362,E1,,31.1205,observada,vacio,31.1205,31.11996,False,0.0005,4e-05,,,,37.0,,0.0,321337.2,False,False,False,False,False
269,18,010002.000001,010002.000361,E1,,31.1228,observada,vacio,31.1228,31.1228,False,0.0003,0.0003,,,,57.0,,0.0,321308.0,False,False,False,False,False
270,18,010002.000002,010002.000366,E1,,31.136,observada,vacio,31.136,31.136,False,0.0003,0.0004,,,,8.0,,780.424,321952.0,False,False,False,False,False
271,18,010002.000002,010002.000364,E1,,31.1414,observada,vacio,31.1414,31.1414,False,0.0005,0.0006,,,,14.0,,780.424,321896.0,False,False,False,False,False
272,18,010002.000002,010002.000362,E1,,31.1959,observada,vacio,31.1959,31.19572,False,0.0005,4e-05,,,,9.0,,780.424,321337.2,False,False,False,False,False
273,10,006002.000001,006002.000345,E1,,31.31,observada,vacio,31.31,31.3,False,0.08,0.08,,,,,a*,0.0,319440.0,False,False,False,False,False
274,10,006002.000002,006002.000346,E1,,31.31,observada,vacio,31.31,31.31,False,0.08,0.08,,,,,a*,63.39509,319440.0,False,False,False,False,False
275,10,006002.000002,006002.000345,E1,,31.31,observada,vacio,31.31,31.31,False,0.08,0.08,,,,,a*,63.39509,319440.0,False,False,False,False,False
276,18,010002.000001,010002.000360,E1,,31.3225,observada,vacio,31.3225,31.322483,False,0.0003,1.2e-05,,,,8.0,,0.0,319259.49,False,False,False,False,False
277,18,010002.000001,010002.000256,E1,,31.3541,observada,vacio,31.3541,31.353855,False,0.001,9e-06,,,,6.0,,0.0,318940.046,False,False,False,False,False
278,18,010002.000001,010002.000358,E1,,31.3571,observada,vacio,31.3571,31.357077,False,0.001,1.2e-05,,,,8.0,,0.0,318907.28,False,False,False,False,False
279,18,010002.000001,010002.000357,E1,,31.3614,observada,vacio,31.3614,31.36144,False,0.0003,1.4e-05,,,,32.0,,0.0,318862.91,False,False,False,False,False
280,18,010002.000001,010002.000356,E1,,31.3823,observada,vacio,31.3823,31.3822,False,0.0003,0.0002,,,,9.0,,0.0,318652.0,False,False,False,False,False
281,18,010002.000001,010002.000355,E1,,31.3876,observada,vacio,31.3876,31.38746,False,0.0003,3e-05,,,,50.0,,0.0,318598.6,False,False,False,False,False
282,18,010002.000002,010002.000360,E1,,31.3992,observada,vacio,31.3992,31.399238,False,0.0003,1.2e-05,,,,27.0,,780.424,319259.49,False,False,False,False,False
283,18,010002.000001,010002.000239,E1,,31.4083,observada,vacio,31.4083,31.408387,False,0.0003,9e-06,,,,53.0,,0.0,318386.291,False,False,False,False,False
284,18,010002.000002,010002.000359,E1,,31.4256,observada,vacio,31.4256,31.425767,False,0.0003,1.2e-05,,,,4.0,,780.424,318990.64,False,False,False,False,False
285,18,010002.000002,010002.000358,E1,,31.4346,observada,vacio,31.4346,31.434001,False,0.0003,1.2e-05,,,,67.0,,780.424,318907.28,False,False,False,False,False
286,18,010002.000001,010002.000352,E1,,31.4424,observada,vacio,31.4424,31.44262,False,0.0003,4e-05,,,,87.0,,0.0,318039.7,False,False,False,False,False
287,18,010002.000001,010002.000211,E1,,31.4465,observada,vacio,31.4465,31.44652,False,0.0003,9e-06,,,,190.0,,0.0,318000.208,False,False,False,False,False
288,18,010002.000001,010002.000208,E1,,31.4558,observada,vacio,31.4558,31.455735,False,0.0005,9e-06,,,,7.0,,0.0,317907.053,False,False,False,False,False
289,18,010002.000002,010002.000356,E1,,31.4592,observada,vacio,31.4592,31.4592,False,0.0003,0.0003,,,,20.0,,780.424,318652.0,False,False,False,False,False
290,18,010002.000002,010002.000354,E1,,31.4672,observada,vacio,31.4672,31.46718,False,0.0003,4e-05,,,,33.0,,780.424,318571.9,False,False,False,False,False
291,18,010002.000002,010002.000353,E1,,31.4709,observada,vacio,31.4709,31.4709,False,0.0003,0.0003,,,,13.0,,780.424,318534.0,False,False,False,False,False
292,18,010002.000002,010002.000239,E1,,31.4854,observada,vacio,31.4854,31.485564,False,0.0003,9e-06,,,,5.0,,780.424,318386.291,False,False,False,False,False
293,18,010002.000002,010002.000352,E1,,31.5193,observada,vacio,31.5193,31.51996,False,0.0005,4e-05,,,,42.0,,780.424,318039.7,False,False,False,False,False
294,18,010002.000002,010002.000351,E1,,31.5276,observada,vacio,31.5276,31.5276,False,0.001,0.001,,,,9.0,,780.424,317963.0,False,False,False,False,False
295,10,006002.000001,006002.000343,E1,,31.59,observada,vacio,31.59,31.58,False,0.04,0.04,,,,,a*,0.0,316610.0,False,False,False,False,False
296,10,006002.000002,006002.000344,E1,,31.59,observada,vacio,31.59,31.59,False,0.04,0.04,,,,,a*,63.39509,316620.0,False,False,False,False,False
297,10,006002.000002,006002.000343,E1,,31.59,observada,vacio,31.59,31.59,False,0.04,0.04,,,,,a*,63.39509,316610.0,False,False,False,False,False
298,18,010002.000001,010002.000189,E1,,31.8454,observada,vacio,31.8454,31.845216,False,0.0005,9e-06,,,,13.0,,0.0,314018.9129,False,False,False,False,False
299,18,010002.000001,010002.000183,E1,,31.8826,observada,vacio,31.8826,31.882454,False,0.0003,9e-06,,,,23.0,,0.0,313652.1424,False,False,False,False,False
300,18,010002.000001,010002.000172,E1,,31.9055,observada,vacio,31.9055,31.905508,False,0.0003,9e-06,,,,14.0,,0.0,313425.5082,False,False,False,False,False
301,18,010002.000001,010002.000169,E1,,31.9137,observada,vacio,31.9137,31.913595,False,0.0003,9e-06,,,,88.0,,0.0,313346.0878,False,False,False,False,False
302,18,010002.000002,010002.000189,E1,,31.9247,observada,vacio,31.9247,31.924557,False,0.0003,9e-06,,,,27.0,,780.424,314018.9129,False,False,False,False,False
