id_nivel,id_espectro,configuracion,termino,j_valor,j_texto,j_resuelto,g,energia_ev,energia_interpolada,incertidumbre_ev
008002.000082,14,2s2.2p2.(3P).4p,2P*,0.5,1/2,True,2,30.800949,False,
008002.000083,14,2s2.2p2.(3P).4p,2P*,1.5,3/2,True,4,30.81197,False,
008002.000084,14,2s2.2p2.(1D).3d,2F,3.5,7/2,True,8,31.147582,False,
008002.000085,14,2s2.2p2.(1D).3d,2F,2.5,5/2,True,6,31.147904,False,
008002.000086,14,2s2.2p2.(1D).3d,2G,4.5,9/2,True,10,31.319435,False,
008002.000087,14,2s2.2p2.(1D).3d,2G,3.5,7/2,True,8,31.319581,False,
008002.000088,14,2s2.2p2.(1S).3p,2P*,0.5,1/2,True,2,31.366419,False,
008002.000089,14,2s2.2p2.(1S).3p,2P*,1.5,3/2,True,4,31.367183,False,
008002.000090,14,2s2.2p2.(1D).3d,2D,1.5,3/2,True,4,31.373797,False,
008002.000091,14,2s2.2p2.(1D).3d,2D,2.5,5/2,True,6,31.374055,False,
008002.000092,14,2s2.2p2.(1D).3d,2P,0.5,1/2,True,2,31.465948,False,
008002.000093,14,2s2.2p2.(1D).3d,2P,1.5,3/2,True,4,31.466247,False,
008002.000094,14,2s2.2p2.(3P).4d,4F,1.5,3/2,True,4,31.533845,False,
008002.000095,14,2s2.2p2.(3P).4d,4F,2.5,5/2,True,6,31.540144,False,
008002.000096,14,2s2.2p2.(3P).4d,4F,3.5,7/2,True,8,31.551524,False,
008002.000097,14,2s2.2p2.(3P).4d,4F,4.5,9/2,True,10,31.565137,False,
008002.000098,14,2s2.2p2.(3P).4d,4D,0.5,1/2,True,2,31.596961,False,
008002.000099,14,2s2.2p2.(3P).4d,4D,1.5,3/2,True,4,31.601262,False,
008002.000100,14,2s2.2p2.(3P).4d,4D,2.5,5/2,True,6,31.603128,False,
008002.000102,14,2s2.2p2.(3P).4d,4D,3.5,7/2,True,8,31.618417,False,
008002.000101,14,2s.2p3.(5S*).3s,4S*,1.5,3/2,True,4,31.613683,False,
008002.000103,14,2s2.2p2.(3P).4d,4P,2.5,5/2,True,6,31.62899,False,
008002.000104,14,2s2.2p2.(3P).4d,4P,1.5,3/2,True,4,31.633627,False,
008002.000105,14,2s2.2p2.(3P).4d,4P,0.5,1/2,True,2,31.63619,False,
008002.000106,14,2s2.2p2.(3P).4d,2P,1.5,3/2,True,4,31.637492,False,
008002.000107,14,2s2.2p2.(3P).4d,2P,0.5,1/2,True,2,31.650925,False,
008002.000108,14,2s2.2p2.(3P).4d,2F,2.5,5/2,True,6,31.653427,False,
008002.000109,14,2s2.2p2.(3P).4d,2F,3.5,7/2,True,8,31.67376,False,
008002.000110,14,2s2.2p2.(1D).3d,2S,0.5,1/2,True,2,31.693188,False,
008002.000111,14,2s2.2p2.(3P).4f D,2[3]*,2.5,5/2,True,6,31.7015121,False,
008002.000112,14,2s2.2p2.(3P).4f D,2[3]*,3.5,7/2,True,8,31.7016866,False,
008002.000113,14,2s2.2p2.(3P).4f G,2[3]*,2.5,5/2,True,6,31.7097189,False,
008002.000114,14,2s2.2p2.(3P).4f G,2[3]*,3.5,7/2,True,8,31.7101222,False,
008002.000115,14,2s2.2p2.(3P).4f D,2[2]*,1.5,3/2,True,4,31.716736,False,
008002.000116,14,2s2.2p2.(3P).4f D,2[2]*,2.5,5/2,True,6,31.7168283,False,
008002.000117,14,2s2.2p2.(3P).4f G,2[4]*,4.5,9/2,True,10,31.718587,False,
008002.000118,14,2s2.2p2.(3P).4f G,2[4]*,3.5,7/2,True,8,31.718825,False,
008002.000119,14,2s2.2p2.(3P).4d,2D,1.5,3/2,True,4,31.720478,False,
008002.000120,14,2s2.2p2.(3P).4d,2D,2.5,5/2,True,6,31.727258,False,
008002.000121,14,2s2.2p2.(3P).4f D,2[1]*,1.5,3/2,True,4,31.729084,False,
008002.000122,14,2s2.2p2.(3P).4f D,2[1]*,0.5,1/2,True,2,31.72909,False,
008002.000123,14,2s2.2p2.(3P).4f G,2[5]*,5.5,11/2,True,12,31.7371628,False,
008002.000124,14,2s2.2p2.(3P).4f G,2[5]*,4.5,9/2,True,10,31.7379195,False,
008002.000125,14,2s2.2p2.(3P).4f F,2[2]*,1.5,3/2,True,4,31.7503204,False,
008002.000126,14,2s2.2p2.(3P).4f F,2[2]*,2.5,5/2,True,6,31.7508339,False,
008002.000127,14,2s2.2p2.(3P).4f F,2[3]*,3.5,7/2,True,8,31.7552335,False,
008002.000128,14,2s2.2p2.(3P).4f F,2[3]*,2.5,5/2,True,6,31.7555502,False,
008002.000129,14,2s2.2p2.(3P).4f F,2[4]*,4.5,9/2,True,10,31.7568211,False,
008002.000130,14,2s2.2p2.(3P).4f F,2[4]*,3.5,7/2,True,8,31.7577077,False,
008002.000131,14,2s2.2p2.(3P).5s,4P,0.5,1/2,True,2,31.9502,False,
008002.000132,14,2s2.2p2.(3P).5s,4P,1.5,3/2,True,4,31.963118,False,
008002.000133,14,2s2.2p2.(3P).5s,4P,2.5,5/2,True,6,31.983597,False,
008002.000134,14,2s2.2p2.(3P).5s,2P,0.5,1/2,True,2,32.038913,False,
008002.000135,14,2s2.2p2.(3P).5s,2P,1.5,3/2,True,4,32.063101,False,
008002.000136,14,2s2.2p2.(1D).4s,2D,2.5,5/2,True,6,32.147566,False,
008002.000137,14,2s2.2p2.(1D).4s,2D,1.5,3/2,True,4,32.147624,False,
008002.000138,14,2s2.2p2.(3P).5p,2S*,0.5,1/2,True,2,32.320978,False,
008002.000139,14,2s2.2p2.(3P).5p,4D*,0.5,1/2,True,2,32.34896,False,
008002.000140,14,2s2.2p2.(3P).5p,4D*,1.5,3/2,True,4,32.354745,False,
008002.000141,14,2s2.2p2.(3P).5p,4D*,2.5,5/2,True,6,32.365335,False,
008002.000142,14,2s2.2p2.(3P).5p,4D*,3.5,7/2,True,8,32.382266,False,
008002.000143,14,2s2.2p2.(3P).5p,4P*,0.5,1/2,True,2,32.386467,False,
008002.000144,14,2s2.2p2.(3P).5p,4P*,1.5,3/2,True,4,32.392272,False,
008002.000145,14,2s2.2p2.(3P).5p,4P*,2.5,5/2,True,6,32.404017,False,
008002.000146,14,2s2.2p2.(3P).5p,4S*,1.5,3/2,True,4,32.436939,False,
008002.000147,14,2s2.2p2.(3P).5p,2D*,1.5,3/2,True,4,32.44651,False,
008002.000148,14,2s2.2p2.(3P).5p,2D*,2.5,5/2,True,6,32.467735,False,
008002.000149,14,2s2.2p2.(3P).5p,2P*,0.5,1/2,True,2,32.519421,False,
008002.000150,14,2s2.2p2.(3P).5p,2P*,1.5,3/2,True,4,32.529492,False,
008002.000151,14,2s2.2p2.(3P).5d,4D,2.5,5/2,True,6,32.88313,False,
008002.000152,14,2s2.2p2.(3P).5d,4D,1.5,3/2,True,4,32.88313,False,
008002.000153,14,2s2.2p2.(3P).5d,4P,2.5,5/2,True,6,32.90931,False,
008002.000154,14,2s2.2p2.(3P).5d,4P,1.5,3/2,True,4,32.91386,False,
008002.000155,14,2s2.2p2.(3P).5d,2F,3.5,7/2,True,8,32.92787,False,
008002.000156,14,2s2.2p2.(3P).5f D,2[3]*,2.5,5/2,True,6,32.934803,False,
008002.000157,14,2s2.2p2.(3P).5f D,2[3]*,3.5,7/2,True,8,32.934988,False,
008002.000158,14,2s2.2p2.(3P<0>).5g,2[4],4.5,9/2,True,10,32.942246,False,
008002.000159,14,2s2.2p2.(3P<0>).5g,2[4],3.5,7/2,True,8,32.942246,False,
008002.000160,14,2s2.2p2.(3P).5f G,2[3]*,2.5,5/2,True,6,32.944893,False,
008002.000161,14,2s2.2p2.(3P).5f G,2[3]*,3.5,7/2,True,8,32.945128,False,
008002.000162,14,2s2.2p2.(3P).5f G,2[4]*,4.5,9/2,True,10,32.950201,False,
008002.000163,14,2s2.2p2.(3P).5f G,2[4]*,3.5,7/2,True,8,32.950457,False,
008002.000164,14,2s2.2p2.(3P).5f D,2[2]*,1.5,3/2,True,4,32.950819,False,
008002.000165,14,2s2.2p2.(3P).5f D,2[2]*,2.5,5/2,True,6,32.950977,False,
008002.000166,14,2s2.2p2.(3P<1>).5g,2[4],3.5,7/2,True,8,32.954266,False,
008002.000167,14,2s2.2p2.(3P<1>).5g,2[4],4.5,9/2,True,10,32.954273,False,
008002.000168,14,2s2.2p2.(3P<1>).5g,2[5],4.5,9/2,True,10,32.956981,False,
008002.000169,14,2s2.2p2.(3P<1>).5g,2[5],5.5,11/2,True,12,32.956991,False,
008002.000170,14,2s2.2p2.(3P<1>).5g,2[3],2.5,5/2,True,6,32.957513,False,
008002.000171,14,2s2.2p2.(3P<1>).5g,2[3],3.5,7/2,True,8,32.957537,False,
008002.000172,14,2s2.2p2.(3P).5d,2D,2.5,5/2,True,6,32.96184,False,
008002.000173,14,2s2.2p2.(3P).5f D,2[1]*,0.5,1/2,True,2,32.966538,False,
008002.000174,14,2s2.2p2.(3P).5f D,2[1]*,1.5,3/2,True,4,32.966607,False,
008002.000175,14,2s2.2p2.(3P).5f G,2[5]*,5.5,11/2,True,12,32.970522,False,
008002.000176,14,2s2.2p2.(3P).5f G,2[5]*,4.5,9/2,True,10,32.971156,False,
008002.000177,14,2s2.2p2.(3P).5f F,2[2]*,1.5,3/2,True,4,32.974511,False,
008002.000178,14,2s2.2p2.(3P).5f F,2[2]*,2.5,5/2,True,6,32.975276,False,
008002.000179,14,2s2.2p2.(3P<2>).5g,2[2],2.5,5/2,True,6,32.977331,False,
008002.000180,14,2s2.2p2.(3P<2>).5g,2[2],1.5,3/2,True,4,32.977331,False,
008002.000181,14,2s2.2p2.(3P).5f F,2[3]*,3.5,7/2,True,8,32.978843,False,
008002.000184,14,2s2.2p2.(3P).5f F,2[3]*,2.5,5/2,True,6,32.978851,False,
008002.000182,14,2s2.2p2.(3P<2>).5g,2[6],5.5,11/2,True,12,32.978843,False,
008002.000183,14,2s2.2p2.(3P<2>).5g,2[6],6.5,13/2,True,14,32.978847,False,
008002.000185,14,2s2.2p2.(3P).5f F,2[4]*,4.5,9/2,True,10,32.979766,False,
008002.000186,14,2s2.2p2.(3P).5f F,2[4]*,3.5,7/2,True,8,32.980404,False,
008002.000187,14,2s2.2p2.(3P<2>).5g,2[3],2.5,5/2,True,6,32.980739,False,
008002.000188,14,2s2.2p2.(3P<2>).5g,2[3],3.5,7/2,True,8,32.980754,False,
008002.000189,14,2s2.2p2.(3P<2>).5g,2[4],4.5,9/2,True,10,32.982636,False,
008002.000190,14,2s2.2p2.(3P<2>).5g,2[4],3.5,7/2,True,8,32.982636,False,
008002.000191,14,2s2.2p2.(3P<2>).5g,2[5],5.5,11/2,True,12,32.982792,False,
008002.000192,14,2s2.2p2.(3P<2>).5g,2[5],4.5,9/2,True,10,32.982792,False,
008002.000193,14,2s2.2p2.(1D).4p,2F*,2.5,5/2,True,6,33.051674,False,
008002.000194,14,2s2.2p2.(1D).4p,2F*,3.5,7/2,True,8,33.05274,False,
008002.000195,14,2s2.2p2.(1D).4p,2D*,1.5,3/2,True,4,33.057203,False,
008002.000196,14,2s2.2p2.(1D).4p,2D*,2.5,5/2,True,6,33.059219,False,
008002.000197,14,2s2.2p2.(3P).6s,4P,0.5,1/2,True,2,33.06634,False,
008002.000198,14,2s2.2p2.(3P).6s,4P,1.5,3/2,True,4,33.07923,False,
008002.000199,14,2s2.2p2.(3P).6s,4P,2.5,5/2,True,6,33.100214,False,
008002.000200,14,2s2.2p2.(3P).6s,2P,0.5,1/2,True,2,33.11632,False,
008002.000201,14,2s2.2p2.(3P).6s,2P,1.5,3/2,True,4,33.140757,False,
008002.000202,14,2s2.2p2.(1D).4p,2P*,0.5,1/2,True,2,33.160848,False,
008002.000203,14,2s2.2p2.(1D).4p,2P*,1.5,3/2,True,4,33.164631,False,
008002.000204,14,2s.2p3.(5S*).3p,6P,1.5,3/2,True,4,33.199026,False,
008002.000205,14,2s.2p3.(5S*).3p,6P,2.5,5/2,True,6,33.199928,False,
008002.000206,14,2s.2p3.(5S*).3p,6P,3.5,7/2,True,8,33.201492,False,
008002.000207,14,2s2.2p2.(3P).6p,2S*,0.5,1/2,True,2,33.27361,False,
008002.000002,14,2s2.2p2.(3P).6p,4D*,0.5,1/2,True,2,,False,
008002.000208,14,2s2.2p2.(3P).6p,4D*,1.5,3/2,True,4,33.28549,False,
008002.000209,14,2s2.2p2.(3P).6p,4D*,2.5,5/2,True,6,33.295647,False,
008002.000210,14,2s2.2p2.(3P).6p,4D*,3.5,7/2,True,8,33.31357,False,
008002.000003,14,2s2.2p2.(3P).6p,4P*,0.5,1/2,True,2,,False,
008002.000004,14,2s2.2p2.(3P).6p,4P*,1.5,3/2,True,4,,False,
008002.000211,14,2s2.2p2.(3P).6p,4P*,2.5,5/2,True,6,33.32478,False,
008002.000212,14,2s2.2p2.(3P<0>).6g,2[4],3.5,7/2,True,8,33.608192,False,
008002.000213,14,2s2.2p2.(3P<0>).6g,2[4],4.5,9/2,True,10,33.608197,False,
008002.000214,14,2s2.2p2.(3P<1>).6g,2[4],4.5,9/2,True,10,33.621024,False,
008002.000215,14,2s2.2p2.(3P<1>).6g,2[4],3.5,7/2,True,8,33.621024,False,
008002.000216,14,2s2.2p2.(3P<1>).6g,2[5],4.5,9/2,True,10,33.622639,False,
008002.000217,14,2s2.2p2.(3P<1>).6g,2[5],5.5,11/2,True,12,33.622665,False,
008002.000218,14,2s2.2p2.(3P<1>).6g,2[3],2.5,5/2,True,6,33.623017,False,
008002.000219,14,2s2.2p2.(3P<1>).6g,2[3],3.5,7/2,True,8,33.623032,False,
008002.000220,14,2s2.2p2.(3P<2>).6g,2[2],2.5,5/2,True,6,33.644428,False,
008002.000221,14,2s2.2p2.(3P<2>).6g,2[2],1.5,3/2,True,4,33.644428,False,
008002.000222,14,2s2.2p2.(3P<2>).6g,2[6],5.5,11/2,True,12,33.645307,False,
008002.000223,14,2s2.2p2.(3P<2>).6g,2[6],6.5,13/2,True,14,33.645318,False,
008002.000224,14,2s2.2p2.(3P<2>).6g,2[3],3.5,7/2,True,8,33.646271,False,
008002.000225,14,2s2.2p2.(3P<2>).6g,2[3],2.5,5/2,True,6,33.646287,False,
008002.000226,14,2s2.2p2.(3P<2>).6g,2[4],3.5,7/2,True,8,33.647408,False,
008002.000227,14,2s2.2p2.(3P<2>).6g,2[4],4.5,9/2,True,10,33.647427,False,
008002.000228,14,2s2.2p2.(3P<2>).6g,2[5],4.5,9/2,True,10,33.647459,False,
008002.000229,14,2s2.2p2.(3P<2>).6g,2[5],5.5,11/2,True,12,33.6475,False,
008002.000005,14,2s2.2p2.(3P).7p,4D*,0.5,1/2,True,2,,False,
008002.000230,14,2s2.2p2.(3P).7p,4D*,1.5,3/2,True,4,33.81401,False,
008002.000231,14,2s2.2p2.(3P).7p,4D*,2.5,5/2,True,6,33.82136,False,
008002.000232,14,2s2.2p2.(3P).7p,4D*,3.5,7/2,True,8,33.84377,False,
008002.000006,14,2s2.2p2.(3P).7p,4P*,0.5,1/2,True,2,,False,
008002.000007,14,2s2.2p2.(3P).7p,4P*,1.5,3/2,True,4,,False,
008002.000233,14,2s2.2p2.(3P).7p,4P*,2.5,5/2,True,6,33.85,False,
008002.000234,14,2s2.2p2.(1D).4d,2F,2.5,5/2,True,6,34.06351,False,
008002.000235,14,2s2.2p2.(1D).4d,2F,3.5,7/2,True,8,34.06856,False,
008002.000236,14,2s2.2p2.(1D).4d,2D,1.5,3/2,True,4,34.08524,False,
008002.000237,14,2s2.2p2.(1D).4d,2D,2.5,5/2,True,6,34.08673,False,
008002.000008,14,2s2.2p2.(1D).4d,2P,0.5,1/2,True,2,,False,
008002.000238,14,2s2.2p2.(1D).4d,2P,1.5,3/2,True,4,34.17142,False,
008002.000239,14,2s2.2p2.(1D).4f G,2[4]*,4.5,9/2,True,10,34.200067,False,
008002.000240,14,2s2.2p2.(1D).4f G,2[4]*,3.5,7/2,True,8,34.200067,False,
008002.000241,14,2s2.2p2.(1D).4f F,2[3]*,3.5,7/2,True,8,34.204965,False,
008002.000242,14,2s2.2p2.(1D).4f F,2[3]*,2.5,5/2,True,6,34.204965,False,
008002.000243,14,2s2.2p2.(1S).3d,2D,1.5,3/2,True,4,34.217649,False,
008002.000247,14,2s2.2p2.(1S).3d,2D,2.5,5/2,True,6,34.228977,False,
008002.000244,14,2s2.2p2.(1D).4d,2S,0.5,1/2,True,2,34.2192,False,
008002.000245,14,2s2.2p2.(1D).4f D,2[2]*,1.5,3/2,True,4,34.227922,False,
008002.000246,14,2s2.2p2.(1D).4f D,2[2]*,2.5,5/2,True,6,34.227931,False,
008002.000248,14,2s2.2p2.(1D).4f H,2[5]*,4.5,9/2,True,10,34.23321,False,
008002.000249,14,2s2.2p2.(1D).4f H,2[5]*,5.5,11/2,True,12,34.23322,False,
008002.000250,14,2s2.2p2.(1D).4f P,2[1]*,1.5,3/2,True,4,34.252347,False,
008002.000251,14,2s2.2p2.(1D).4f P,2[1]*,0.5,1/2,True,2,34.252347,False,
008002.000252,14,2s2.2p2.(1D).5s,2D,1.5,3/2,True,4,34.485502,False,
008002.000253,14,2s2.2p2.(1D).5s,2D,2.5,5/2,True,6,34.485538,False,
008002.000254,14,2s2.2p2.(1S).4s,2S,0.5,1/2,True,2,34.990808,False,
008002.Lim001,14,O III (2p2 3P<0>),Limit,,---,False,,35.12112,False,6e-05
008002.Lim002,14,O III (2p2 3P<1>),Limit,,---,False,,35.13515,False,
008002.Lim003,14,O III (2p2 3P<2>),Limit,,---,False,,35.15908,False,
008002.000258,14,2s2.2p2.(1D).5f G,2[4]*,4.5,9/2,True,10,35.439459,False,
008002.000259,14,2s2.2p2.(1D).5f F,2[3]*,3.5,7/2,True,8,35.442339,False,
008002.000260,14,2s2.2p2.(1D<2>).5g,2[5],5.5,11/2,True,12,35.451924,False,
008002.000261,14,2s2.2p2.(1D<2>).5g,2[5],4.5,9/2,True,10,35.451924,False,
008002.000262,14,2s2.2p2.(1D<2>).5g,2[4],4.5,9/2,True,10,35.452208,False,
008002.000263,14,2s2.2p2.(1D<2>).5g,2[4],3.5,7/2,True,8,35.452208,False,
008002.000264,14,2s2.2p2.(1D).5f D,2[2]*,2.5,5/2,True,6,35.454483,False,
008002.000265,14,2s2.2p2.(1D).5f H,2[5]*,5.5,11/2,True,12,35.45682,False,
008002.000266,14,2s2.2p2.(1D).5f H,2[5]*,4.5,9/2,True,10,35.45682,False,
008002.000267,14,2s2.2p2.(1D<2>).5g,2[6],6.5,13/2,True,14,35.459519,False,
008002.000268,14,2s2.2p2.(1D<2>).5g,2[6],5.5,11/2,True,12,35.459519,False,
008002.000269,14,2s2.2p2.(1D).5f P,2[1]*,1.5,3/2,True,4,35.466335,False,
008002.000270,14,2s2.2p2.(1D).6s,2D,1.5,3/2,True,4,35.58912,False,
008002.000271,14,2s2.2p2.(1D).6s,2D,2.5,5/2,True,6,35.5893,False,
008002.000272,14,2s2.2p2.(1S).4p,2P*,0.5,1/2,True,2,35.95426,False,
008002.000273,14,2s2.2p2.(1S).4p,2P*,1.5,3/2,True,4,35.95545,False,
008002.000274,14,2s2.2p2.(1D<2>).6g,2[5],5.5,11/2,True,12,36.119449,False,
008002.000275,14,2s2.2p2.(1D<2>).6g,2[5],4.5,9/2,True,10,36.119449,False,
008002.000276,14,2s2.2p2.(1D<2>).6g,2[4],4.5,9/2,True,10,36.119578,False,
008002.000277,14,2s2.2p2.(1D<2>).6g,2[4],3.5,7/2,True,8,36.119578,False,
008002.000278,14,2s2.2p2.(1D<2>).6g,2[6],6.5,13/2,True,14,36.12383,False,
008002.000279,14,2s2.2p2.(1D<2>).6g,2[6],5.5,11/2,True,12,36.12383,False,
008002.000280,14,2s.2p3.(5S*).3d,6D*,4.5,9/2,True,10,36.191047,False,
008002.000281,14,2s.2p3.(5S*).3d,6D*,3.5,7/2,True,8,36.19117,False,
008002.000282,14,2s.2p3.(5S*).3d,6D*,2.5,5/2,True,6,36.191326,False,
008002.000283,14,2s.2p3.(5S*).3d,6D*,1.5,3/2,True,4,36.191472,False,
008002.000284,14,2s.2p3.(5S*).3d,6D*,0.5,1/2,True,2,36.191571,False,
008002.000285,14,2s.2p3.(5S*).4s,6S*,2.5,5/2,True,6,37.053303,False,
008002.Lim004,14,O III (2p2 1D<2>),Limit,,---,False,,37.63468,False,
008002.Lim005,14,O III (2p2 1S<0>),Limit,,---,False,,40.47546,False,
009001.000001,15,2s2.2p5,2P*,1.5,3/2,True,4,0.0,False,0.0
009001.000002,15,2s2.2p5,2P*,0.5,1/2,True,2,0.0501071,False,2.5e-07
009001.000003,15,2s2.2p4.(3P).3s,4P,2.5,5/2,True,6,12.69669,False,
009001.000004,15,2s2.2p4.(3P).3s,4P,1.5,3/2,True,4,12.730752,False,
009001.000005,15,2s2.2p4.(3P).3s,4P,0.5,1/2,True,2,12.750582,False,
009001.000006,15,2s2.2p4.(3P).3s,2P,1.5,3/2,True,4,12.984995,False,
009001.000007,15,2s2.2p4.(3P).3s,2P,0.5,1/2,True,2,13.025319,False,
009001.000008,15,2s2.2p4.(3P).3p,4P*,2.5,5/2,True,6,14.371989,False,
009001.000009,15,2s2.2p4.(3P).3p,4P*,1.5,3/2,True,4,14.387235,False,
009001.000010,15,2s2.2p4.(3P).3p,4P*,0.5,1/2,True,2,14.399969,False,
009001.000011,15,2s2.2p4.(3P).3p,4D*,3.5,7/2,True,8,14.504588,False,
009001.000012,15,2s2.2p4.(3P).3p,4D*,2.5,5/2,True,6,14.526486,False,
009001.000013,15,2s2.2p4.(3P).3p,4D*,1.5,3/2,True,4,14.544408,False,
009001.000014,15,2s2.2p4.(3P).3p,4D*,0.5,1/2,True,2,14.554747,False,
009001.000015,15,2s2.2p4.(3P).3p,2D*,2.5,5/2,True,6,14.583383,False,
009001.000016,15,2s2.2p4.(3P).3p,2D*,1.5,3/2,True,4,14.61438,False,
009001.000017,15,2s2.2p4.(3P).3p,2S*,0.5,1/2,True,2,14.680382,False,
009001.000018,15,2s2.2p4.(3P).3p,4S*,1.5,3/2,True,4,14.683178,False,
009001.000019,15,2s2.2p4.(3P).3p,2P*,1.5,3/2,True,4,14.746284,False,
009001.000020,15,2s2.2p4.(3P).3p,2P*,0.5,1/2,True,2,14.764264,False,
009001.000021,15,2s2.2p4.(1D).3s,2D,2.5,5/2,True,6,15.3641547,False,
009001.000022,15,2s2.2p4.(1D).3s,2D,1.5,3/2,True,4,15.3642647,False,
009001.000023,15,2s2.2p4.(3P).4s,4P,2.5,5/2,True,6,15.577088,False,
009001.000024,15,2s2.2p4.(3P).4s,4P,1.5,3/2,True,4,15.606794,False,
009001.000025,15,2s2.2p4.(3P).4s,4P,0.5,1/2,True,2,15.630344,False,
009001.000026,15,2s2.2p4.(3P).4s,2P,1.5,3/2,True,4,15.657044,False,
009001.000027,15,2s2.2p4.(3P).4s,2P,0.5,1/2,True,2,15.694066,False,
009001.000028,15,2s2.2p4.(3P).3d,4D,3.5,7/2,True,8,15.877925,False,
009001.000029,15,2s2.2p4.(3P).3d,4D,2.5,5/2,True,6,15.880867,False,
009001.000030,15,2s2.2p4.(3P).3d,4D,1.5,3/2,True,4,15.885193,False,
009001.000032,15,2s2.2p4.(3P).3d,4D,0.5,1/2,True,2,15.892913,False,
009001.000031,15,2s2.2p4.(3P).3d,2D,2.5,5/2,True,6,15.887395,False,
009001.000034,15,2s2.2p4.(3P).3d,2D,1.5,3/2,True,4,15.897233,False,
009001.000033,15,2s2.2p4.(3P).3d,4F,4.5,9/2,True,10,15.897146,False,
009001.000037,15,2s2.2p4.(3P).3d,4F,3.5,7/2,True,8,15.933798,False,
009001.000040,15,2s2.2p4.(3P).3d,4F,2.5,5/2,True,6,15.935112,False,
009001.000042,15,2s2.2p4.(3P).3d,4F,1.5,3/2,True,4,15.945846,False,
009001.000035,15,2s2.2p4.(3P).3d,2F,3.5,7/2,True,8,15.897299,False,
009001.000043,15,2s2.2p4.(3P).3d,2F,2.5,5/2,True,6,15.956505,False,
009001.000036,15,2s2.2p4.(3P).3d,4P,0.5,1/2,True,2,15.911973,False,
009001.000039,15,2s2.2p4.(3P).3d,4P,1.5,3/2,True,4,15.934856,False,
009001.000041,15,2s2.2p4.(3P).3d,4P,2.5,5/2,True,6,15.945123,False,
009001.000038,15,2s2.2p4.(3P).3d,2P,0.5,1/2,True,2,15.934476,False,
009001.000044,15,2s2.2p4.(3P).3d,2P,1.5,3/2,True,4,15.958291,False,
009001.000045,15,2s2.2p4.(3P).4p,4P*,2.5,5/2,True,6,16.041306,False,
009001.000046,15,2s2.2p4.(3P).4p,4P*,1.5,3/2,True,4,16.054052,False,
009001.000047,15,2s2.2p4.(3P).4p,4P*,0.5,1/2,True,2,16.069229,False,
009001.000048,15,2s2.2p4.(3P).4p,4D*,3.5,7/2,True,8,16.075729,False,
009001.000049,15,2s2.2p4.(3P).4p,4D*,2.5,5/2,True,6,16.08978,False,
009001.000050,15,2s2.2p4.(3P).4p,4D*,1.5,3/2,True,4,16.110176,False,
009001.000052,15,2s2.2p4.(3P).4p,4D*,0.5,1/2,True,2,16.12531,False,
009001.000051,15,2s2.2p4.(3P).4p,2D*,2.5,5/2,True,6,16.119942,False,
009001.000053,15,2s2.2p4.(3P).4p,2D*,1.5,3/2,True,4,16.135508,False,
009001.000054,15,2s2.2p4.(3P).4p,2S*,0.5,1/2,True,2,16.136428,False,
009001.000055,15,2s2.2p4.(3P).4p,4S*,1.5,3/2,True,4,16.145361,False,
009001.000056,15,2s2.2p4.(3P).4p,2P*,1.5,3/2,True,4,16.164423,False,
009001.000057,15,2s2.2p4.(3P).4p,2P*,0.5,1/2,True,2,16.178689,False,
009001.000058,15,2s2.2p4.(3P).5s,4P,2.5,5/2,True,6,16.439747,False,
009001.000059,15,2s2.2p4.(3P).5s,4P,1.5,3/2,True,4,16.458279,False,
009001.000061,15,2s2.2p4.(3P).5s,4P,0.5,1/2,True,2,16.49103,False,
009001.000060,15,2s2.2p4.(3P).5s,2P,1.5,3/2,True,4,16.489698,False,
009001.000062,15,2s2.2p4.(3P).5s,2P,0.5,1/2,True,2,16.517578,False,
009001.000063,15,2s2.2p4.(3P).4d,4D,3.5,7/2,True,8,16.557413,False,
009001.000064,15,2s2.2p4.(3P).4d,4D,2.5,5/2,True,6,16.559011,False,
009001.000065,15,2s2.2p4.(3P).4d,4D,1.5,3/2,True,4,16.561487,False,
009001.000069,15,2s2.2p4.(3P).4d,4D,0.5,1/2,True,2,16.565952,False,
009001.000066,15,2s2.2p4.(3P).4d,2D,2.5,5/2,True,6,16.562252,False,
009001.000070,15,2s2.2p4.(3P).4d,2D,1.5,3/2,True,4,16.567246,False,
009001.000067,15,2s2.2p4.(3P).4d,4F,4.5,9/2,True,10,16.564984,False,
009001.000074,15,2s2.2p4.(3P).4d,4F,3.5,7/2,True,8,16.604344,False,
009001.000075,15,2s2.2p4.(3P).4d,4F,2.5,5/2,True,6,16.605428,False,
009001.000077,15,2s2.2p4.(3P).4d,4F,1.5,3/2,True,4,16.610334,False,
009001.000068,15,2s2.2p4.(3P).4d,2F,3.5,7/2,True,8,16.565096,False,
009001.000078,15,2s2.2p4.(3P).4d,2F,2.5,5/2,True,6,16.62439,False,
009001.000071,15,2s2.2p4.(3P).4d,4P,0.5,1/2,True,2,16.571619,False,
009001.000073,15,2s2.2p4.(3P).4d,4P,1.5,3/2,True,4,16.603901,False,
009001.000076,15,2s2.2p4.(3P).4d,4P,2.5,5/2,True,6,16.609627,False,
009001.000072,15,2s2.2p4.(3P).4d,2P,0.5,1/2,True,2,16.602772,False,
009001.000079,15,2s2.2p4.(3P).4d,2P,1.5,3/2,True,4,16.6252,False,
009001.000080,15,2s2.2p4.(3P).5p,4D*,3.5,7/2,True,8,16.645708,False,
