Configuration,Term,J,g,Prefix,Level (eV),Suffix,Uncertainty (eV),Level ID,Reference
"=""2s2.2p4.(3P).5d""","=""2F""","=""5/2""",6,"=""""","=""16.934314""","=""""","=""""","=""009001.000101""","="""""
"=""2s2.2p4.(3P).5d""","=""4P""","=""1/2""",2,"=""""","=""16.877262""","=""""","=""""","=""009001.000093""","="""""
"=""2s2.2p4.(3P).5d""","=""4P""","=""3/2""",4,"=""""","=""16.914767""","=""""","=""""","=""009001.000096""","="""""
"=""2s2.2p4.(3P).5d""","=""4P""","=""5/2""",6,"=""""","=""16.917829""","=""""","=""""","=""009001.000099""","="""""
"=""2s2.2p4.(3P).5d""","=""2P""","=""1/2""",2,"=""""","=""16.913932""","=""""","=""""","=""009001.000095""","="""""
"=""2s2.2p4.(3P).5d""","=""2P""","=""3/2""",4,"=""""","=""16.934752""","=""""","=""""","=""009001.000102""","="""""
"=""2s2.2p4.(3P).7s""","=""4P""","=""5/2""",6,"=""""","=""17.007508""","=""""","=""""","=""009001.000103""","="""""
"=""2s2.2p4.(3P).7s""","=""4P""","=""3/2""",4,"=""""","=""17.013383""","=""""","=""""","=""009001.000104""","="""""
"=""2s2.2p4.(3P).6d""","=""4D""","=""7/2""",8,"=""""","=""17.040199""","=""""","=""""","=""009001.000105""","="""""
"=""2s2.2p4.(3P).6d""","=""4D""","=""5/2""",6,"=""""","=""17.040765""","=""""","=""""","=""009001.000106""","="""""
"=""2s2.2p4.(3P).6d""","=""4D""","=""3/2""",4,"=""""","=""17.041623""","=""""","=""""","=""009001.000107""","="""""
"=""2s2.2p4.(3P).6d""","=""2D""","=""5/2""",6,"=""""","=""17.041794""","=""""","=""""","=""009001.000108""","="""""
"=""2s2.2p4.(3P).6d""","=""2D""","=""3/2""",4,"=""""","=""17.043204""","=""""","=""""","=""009001.000111""","="""""
"=""2s2.2p4.(3P).6d""","=""4F""","=""9/2""",10,"=""""","=""17.042332""","=""""","=""""","=""009001.000109""","="""""
"=""2s2.2p4.(3P).6d""","=""4F""","=""7/2""",8,"=""""","=""17.083667""","=""""","=""""","=""009001.000120""","="""""
"=""2s2.2p4.(3P).6d""","=""4F""","=""5/2""",6,"=""""","=""17.084120""","=""""","=""""","=""009001.000121""","="""""
"=""2s2.2p4.(3P).6d""","=""2F""","=""7/2""",8,"=""""","=""17.042374""","=""""","=""""","=""009001.000110""","="""""
"=""2s2.2p4.(3P).6d""","=""2F""","=""5/2""",6,"=""""","=""17.102559""","=""""","=""""","=""009001.000123""","="""""
"=""2s2.2p4.(3P<1>).7s""","=""2[1]""","=""3/2""",4,"=""""","=""17.05129""","=""""","=""""","=""009001.000112""","="""""
"=""2s2.2p4.(3P<1>).7s""","=""2[1]""","=""1/2""",2,"=""""","=""17.05359""","=""""","=""""","=""009001.000113""","="""""
"=""2s2.2p4.(1D).3p""","=""2P*""","=""1/2""",2,"=""""","=""17.058685""","=""""","=""""","=""009001.000114""","="""""
"=""2s2.2p4.(1D).3p""","=""2P*""","=""3/2""",4,"=""""","=""17.060879""","=""""","=""""","=""009001.000117""","="""""
