Configuration,Term,J,g,Prefix,Level (eV),Suffix,Uncertainty (eV),Level ID,Reference
"=""1s.26g""","=""1G""","=""4""",9,"=""[""","=""24.56726481407461""","=""]""","=""0.00000000000025""","=""002001.000559""","=""L22715c201"""
"=""1s.26h""","=""3H*""","=""5""",11,"=""[""","=""24.56726492930875""","=""]""","=""0.00000000000025""","=""002001.000709""","=""L22715c201"""
"=""1s.26h""","=""3H*""","=""6""",13,"=""[""","=""24.56726493089971""","=""]""","=""0.00000000000025""","=""002001.000734""","=""L22715c201"""
"=""1s.26h""","=""3H*""","=""4""",9,"=""[""","=""24.56726493234363""","=""]""","=""0.00000000000025""","=""002001.000684""","=""L22715c201"""
"=""1s.26h""","=""1H*""","=""5""",11,"=""[""","=""24.56726493342130""","=""]""","=""0.00000000000025""","=""002001.000659""","=""L22715c201"""
"=""1s.26i""","=""3I""","=""6""",13,"=""[""","=""24.56726496914586""","=""]""","=""0.00000000000025""","=""002001.000809""","=""L22715c201"""
"=""1s.26i""","=""3I""","=""7""",15,"=""[""","=""24.56726497026171""","=""]""","=""0.00000000000025""","=""002001.000834""","=""L22715c201"""
"=""1s.26i""","=""3I""","=""5""",11,"=""[""","=""24.56726497127851""","=""]""","=""0.00000000000025""","=""002001.000784""","=""L22715c201"""
"=""1s.26i""","=""1I""","=""6""",13,"=""[""","=""24.56726497208639""","=""]""","=""0.00000000000025""","=""002001.000759""","=""L22715c201"""
"=""1s.26p""","=""1P*""","=""1""",3,"=""[""","=""24.5672837704877""","=""]""","=""0.0000000000011""","=""002001.000259""","=""L22715c201"""
"=""1s.27s""","=""3S""","=""1""",3,"=""[""","=""24.568311065912""","=""]""","=""0.000000000015""","=""002001.000240""","=""L22715c201"""
"=""1s.27s""","=""1S""","=""0""",1,"=""[""","=""24.568533372188""","=""]""","=""0.000000000017""","=""002001.000215""","=""L22715c201"""
"=""1s.27p""","=""3P*""","=""2""",5,"=""[""","=""24.568633249232""","=""]""","=""0.000000000006""","=""002001.000335""","=""L22715c201"""
"=""1s.27p""","=""3P*""","=""1""",3,"=""[""","=""24.568633252613""","=""]""","=""0.000000000006""","=""002001.000310""","=""L22715c201"""
"=""1s.27p""","=""3P*""","=""0""",1,"=""[""","=""24.568633294219""","=""]""","=""0.000000000006""","=""002001.000285""","=""L22715c201"""
"=""1s.27d""","=""3D""","=""3""",7,"=""[""","=""24.5687240821339""","=""]""","=""0.0000000000007""","=""002001.000435""","=""L22715c201"""
"=""1s.27d""","=""3D""","=""2""",5,"=""[""","=""24.5687240826682""","=""]""","=""0.0000000000007""","=""002001.000410""","=""L22715c201"""
"=""1s.27d""","=""3D""","=""1""",3,"=""[""","=""24.5687240900818""","=""]""","=""0.0000000000007""","=""002001.000385""","=""L22715c201"""
"=""1s.27d""","=""1D""","=""2""",5,"=""[""","=""24.5687251515888""","=""]""","=""0.0000000000005""","=""002001.000360""","=""L22715c201"""
"=""1s.27f""","=""3F*""","=""3""",7,"=""[""","=""24.56872745054607""","=""]""","=""0.00000000000025""","=""002001.000510""","=""L22715c201"""
"=""1s.27f""","=""3F*""","=""4""",9,"=""[""","=""24.56872745224825""","=""]""","=""0.00000000000025""","=""002001.000535""","=""L22715c201"""
"=""1s.27f""","=""3F*""","=""2""",5,"=""[""","=""24.56872745571721""","=""]""","=""0.00000000000025""","=""002001.000485""","=""L22715c201"""
"=""1s.27f""","=""1F*""","=""3""",7,"=""[""","=""24.56872746194679""","=""]""","=""0.00000000000025""","=""002001.000460""","=""L22715c201"""
"=""1s.27g""","=""3G""","=""4""",9,"=""[""","=""24.56872789096436""","=""]""","=""0.00000000000025""","=""002001.000610""","=""L22715c201"""
"=""1s.27g""","=""3G""","=""5""",11,"=""[""","=""24.56872789313705""","=""]""","=""0.00000000000025""","=""002001.000635""","=""L22715c201"""
"=""1s.27g""","=""3G""","=""3""",7,"=""[""","=""24.56872789511969""","=""]""","=""0.00000000000025""","=""002001.000585""","=""L22715c201"""
"=""1s.27g""","=""1G""","=""4""",9,"=""[""","=""24.56872789646405""","=""]""","=""0.00000000000025""","=""002001.000560""","=""L22715c201"""
"=""1s.27h""","=""3H*""","=""5""",11,"=""[""","=""24.56872799941668""","=""]""","=""0.00000000000025""","=""002001.000710""","=""L22715c201"""
"=""1s.27h""","=""3H*""","=""6""",13,"=""[""","=""24.56872800083729""","=""]""","=""0.00000000000025""","=""002001.000735""","=""L22715c201"""
"=""1s.27h""","=""3H*""","=""4""",9,"=""[""","=""24.56872800212673""","=""]""","=""0.00000000000025""","=""002001.000685""","=""L22715c201"""
"=""1s.27h""","=""1H*""","=""5""",11,"=""[""","=""24.56872800308897""","=""]""","=""0.00000000000025""","=""002001.000660""","=""L22715c201"""
"=""1s.27i""","=""3I""","=""6""",13,"=""[""","=""24.56872803501490""","=""]""","=""0.00000000000025""","=""002001.000810""","=""L22715c201"""
"=""1s.27i""","=""3I""","=""7""",15,"=""[""","=""24.56872803601149""","=""]""","=""0.00000000000025""","=""002001.000835""","=""L22715c201"""
"=""1s.27i""","=""3I""","=""5""",11,"=""[""","=""24.56872803691942""","=""]""","=""0.00000000000025""","=""002001.000785""","=""L22715c201"""
"=""1s.27i""","=""1I""","=""6""",13,"=""[""","=""24.56872803764076""","=""]""","=""0.00000000000025""","=""002001.000760""","=""L22715c201"""
"=""1s.27p""","=""1P*""","=""1""",3,"=""[""","=""24.5687448253290""","=""]""","=""0.0000000000010""","=""002001.000260""","=""L22715c201"""
"=""1s.28s""","=""3S""","=""1""",3,"=""[""","=""24.569663517927""","=""]""","=""0.000000000012""","=""002001.000241""","=""L22715c201"""
"=""1s.28s""","=""1S""","=""0""",1,"=""[""","=""24.569862670594""","=""]""","=""0.000000000015""","=""002001.000216""","=""L22715c201"""
"=""1s.28p""","=""3P*""","=""2""",5,"=""[""","=""24.569952181343""","=""]""","=""0.000000000005""","=""002001.000336""","=""L22715c201"""
"=""1s.28p""","=""3P*""","=""1""",3,"=""[""","=""24.569952184374""","=""]""","=""0.000000000005""","=""002001.000311""","=""L22715c201"""
"=""1s.28p""","=""3P*""","=""0""",1,"=""[""","=""24.569952221667""","=""]""","=""0.000000000006""","=""002001.000286""","=""L22715c201"""
"=""1s.28d""","=""3D""","=""3""",7,"=""[""","=""24.5700336155463""","=""]""","=""0.0000000000006""","=""002001.000436""","=""L22715c201"""
"=""1s.28d""","=""3D""","=""2""",5,"=""[""","=""24.5700336160254""","=""]""","=""0.0000000000006""","=""002001.000411""","=""L22715c201"""
"=""1s.28d""","=""3D""","=""1""",3,"=""[""","=""24.5700336226726""","=""]""","=""0.0000000000006""","=""002001.000386""","=""L22715c201"""
"=""1s.28d""","=""1D""","=""2""",5,"=""[""","=""24.5700345748407""","=""]""","=""0.0000000000005""","=""002001.000361""","=""L22715c201"""
"=""1s.28f""","=""3F*""","=""3""",7,"=""[""","=""24.57003663632574""","=""]""","=""0.00000000000025""","=""002001.000511""","=""L22715c201"""
"=""1s.28f""","=""3F*""","=""4""",9,"=""[""","=""24.57003663785049""","=""]""","=""0.00000000000025""","=""002001.000536""","=""L22715c201"""
"=""1s.28f""","=""3F*""","=""2""",5,"=""[""","=""24.57003664096088""","=""]""","=""0.00000000000025""","=""002001.000486""","=""L22715c201"""
"=""1s.28f""","=""1F*""","=""3""",7,"=""[""","=""24.57003664655245""","=""]""","=""0.00000000000025""","=""002001.000461""","=""L22715c201"""
"=""1s.28g""","=""3G""","=""4""",9,"=""[""","=""24.57003703133207""","=""]""","=""0.00000000000025""","=""002001.000611""","=""L22715c201"""
"=""1s.28g""","=""3G""","=""5""",11,"=""[""","=""24.57003703328024""","=""]""","=""0.00000000000025""","=""002001.000636""","=""L22715c201"""
"=""1s.28g""","=""3G""","=""3""",7,"=""[""","=""24.57003703505793""","=""]""","=""0.00000000000025""","=""002001.000586""","=""L22715c201"""
"=""1s.28g""","=""1G""","=""4""",9,"=""[""","=""24.57003703626330""","=""]""","=""0.00000000000025""","=""002001.000561""","=""L22715c201"""
"=""1s.28h""","=""3H*""","=""5""",11,"=""[""","=""24.57003712861789""","=""]""","=""0.00000000000025""","=""002001.000711""","=""L22715c201"""
"=""1s.28h""","=""3H*""","=""6""",13,"=""[""","=""24.57003712989170""","=""]""","=""0.00000000000025""","=""002001.000736""","=""L22715c201"""
"=""1s.28h""","=""3H*""","=""4""",9,"=""[""","=""24.57003713104785""","=""]""","=""0.00000000000025""","=""002001.000686""","=""L22715c201"""
"=""1s.28h""","=""1H*""","=""5""",11,"=""[""","=""24.57003713191066""","=""]""","=""0.00000000000025""","=""002001.000661""","=""L22715c201"""
"=""1s.28i""","=""3I""","=""6""",13,"=""[""","=""24.57003716055721""","=""]""","=""0.00000000000025""","=""002001.000811""","=""L22715c201"""
"=""1s.28i""","=""3I""","=""7""",15,"=""[""","=""24.57003716145064""","=""]""","=""0.00000000000025""","=""002001.000836""","=""L22715c201"""
"=""1s.28i""","=""3I""","=""5""",11,"=""[""","=""24.57003716226472""","=""]""","=""0.00000000000025""","=""002001.000786""","=""L22715c201"""
"=""1s.28i""","=""1I""","=""6""",13,"=""[""","=""24.57003716291154""","=""]""","=""0.00000000000025""","=""002001.000761""","=""L22715c201"""
"=""1s.28p""","=""1P*""","=""1""",3,"=""[""","=""24.5700522166844""","=""]""","=""0.0000000000009""","=""002001.000261""","=""L22715c201"""
"=""1s.29s""","=""3S""","=""1""",3,"=""[""","=""24.570877091365""","=""]""","=""0.000000000012""","=""002001.000242""","=""L22715c201"""
"=""1s.29s""","=""1S""","=""0""",1,"=""[""","=""24.571056197338""","=""]""","=""0.000000000014""","=""002001.000217""","=""L22715c201"""
"=""1s.29p""","=""3P*""","=""2""",5,"=""[""","=""24.571136728296""","=""]""","=""0.000000000005""","=""002001.000337""","=""L22715c201"""
"=""1s.29p""","=""3P*""","=""1""",3,"=""[""","=""24.571136731023""","=""]""","=""0.000000000005""","=""002001.000312""","=""L22715c201"""
"=""1s.29p""","=""3P*""","=""0""",1,"=""[""","=""24.571136764580""","=""]""","=""0.000000000005""","=""002001.000287""","=""L22715c201"""
"=""1s.29d""","=""3D""","=""3""",7,"=""[""","=""24.5712100169667""","=""]""","=""0.0000000000006""","=""002001.000437""","=""L22715c201"""
"=""1s.29d""","=""3D""","=""2""",5,"=""[""","=""24.5712100173980""","=""]""","=""0.0000000000006""","=""002001.000412""","=""L22715c201"""
"=""1s.29d""","=""3D""","=""1""",3,"=""[""","=""24.5712100233809""","=""]""","=""0.0000000000006""","=""002001.000387""","=""L22715c201"""
"=""1s.29d""","=""1D""","=""2""",5,"=""[""","=""24.5712108807138""","=""]""","=""0.0000000000004""","=""002001.000362""","=""L22715c201"""
"=""1s.29f""","=""3F*""","=""3""",7,"=""[""","=""24.57121273633383""","=""]""","=""0.00000000000025""","=""002001.000512""","=""L22715c201"""
"=""1s.29f""","=""3F*""","=""4""",9,"=""[""","=""24.57121273770497""","=""]""","=""0.00000000000025""","=""002001.000537""","=""L22715c201"""
"=""1s.29f""","=""3F*""","=""2""",5,"=""[""","=""24.57121274050453""","=""]""","=""0.00000000000025""","=""002001.000487""","=""L22715c201"""
"=""1s.29f""","=""1F*""","=""3""",7,"=""[""","=""24.57121274554213""","=""]""","=""0.00000000000025""","=""002001.000462""","=""L22715c201"""
"=""1s.29g""","=""3G""","=""4""",9,"=""[""","=""24.57121309195956""","=""]""","=""0.00000000000025""","=""002001.000612""","=""L22715c201"""
"=""1s.29g""","=""3G""","=""5""",11,"=""[""","=""24.57121309371307""","=""]""","=""0.00000000000025""","=""002001.000637""","=""L22715c201"""
"=""1s.29g""","=""3G""","=""3""",7,"=""[""","=""24.57121309531309""","=""]""","=""0.00000000000025""","=""002001.000587""","=""L22715c201"""
"=""1s.29g""","=""1G""","=""4""",9,"=""[""","=""24.57121309639820""","=""]""","=""0.00000000000025""","=""002001.000562""","=""L22715c201"""
"=""1s.29h""","=""3H*""","=""5""",11,"=""[""","=""24.57121317955936""","=""]""","=""0.00000000000025""","=""002001.000712""","=""L22715c201"""
"=""1s.29h""","=""3H*""","=""6""",13,"=""[""","=""24.57121318070597""","=""]""","=""0.00000000000025""","=""002001.000737""","=""L22715c201"""
"=""1s.29h""","=""3H*""","=""4""",9,"=""[""","=""24.57121318174644""","=""]""","=""0.00000000000025""","=""002001.000687""","=""L22715c201"""
"=""1s.29h""","=""1H*""","=""5""",11,"=""[""","=""24.57121318252308""","=""]""","=""0.00000000000025""","=""002001.000662""","=""L22715c201"""
"=""1s.29i""","=""3I""","=""6""",13,"=""[""","=""24.57121320832382""","=""]""","=""0.00000000000025""","=""002001.000812""","=""L22715c201"""
"=""1s.29i""","=""3I""","=""7""",15,"=""[""","=""24.57121320912798""","=""]""","=""0.00000000000025""","=""002001.000837""","=""L22715c201"""
"=""1s.29i""","=""3I""","=""5""",11,"=""[""","=""24.57121320986073""","=""]""","=""0.00000000000025""","=""002001.000787""","=""L22715c201"""
"=""1s.29i""","=""1I""","=""6""",13,"=""[""","=""24.57121321044296""","=""]""","=""0.00000000000025""","=""002001.000762""","=""L22715c201"""
"=""1s.29p""","=""1P*""","=""1""",3,"=""[""","=""24.5712267610659""","=""]""","=""0.0000000000007""","=""002001.000262""","=""L22715c201"""
"=""1s.30s""","=""3S""","=""1""",3,"=""[""","=""24.571970169921""","=""]""","=""0.000000000011""","=""002001.000243""","=""L22715c201"""
"=""1s.30s""","=""1S""","=""0""",1,"=""[""","=""24.572131831975""","=""]""","=""0.000000000012""","=""002001.000218""","=""L22715c201"""
"=""1s.30p""","=""3P*""","=""2""",5,"=""[""","=""24.572204545351""","=""]""","=""0.000000000004""","=""002001.000338""","=""L22715c201"""
"=""1s.30p""","=""3P*""","=""1""",3,"=""[""","=""24.572204547814""","=""]""","=""0.000000000004""","=""002001.000313""","=""L22715c201"""
"=""1s.30p""","=""3P*""","=""0""",1,"=""[""","=""24.572204578118""","=""]""","=""0.000000000005""","=""002001.000288""","=""L22715c201"""
"=""1s.30d""","=""3D""","=""3""",7,"=""[""","=""24.5722707395730""","=""]""","=""0.0000000000005""","=""002001.000438""","=""L22715c201"""
"=""1s.30d""","=""3D""","=""2""",5,"=""[""","=""24.5722707399626""","=""]""","=""0.0000000000005""","=""002001.000413""","=""L22715c201"""
"=""1s.30d""","=""3D""","=""1""",3,"=""[""","=""24.5722707453667""","=""]""","=""0.0000000000005""","=""002001.000388""","=""L22715c201"""
"=""1s.30d""","=""1D""","=""2""",5,"=""[""","=""24.5722715200426""","=""]""","=""0.0000000000004""","=""002001.000363""","=""L22715c201"""
"=""1s.30f""","=""3F*""","=""3""",7,"=""[""","=""24.57227319631699""","=""]""","=""0.00000000000025""","=""002001.000513""","=""L22715c201"""
"=""1s.30f""","=""3F*""","=""4""",9,"=""[""","=""24.57227319755460""","=""]""","=""0.00000000000025""","=""002001.000538""","=""L22715c201"""
"=""1s.30f""","=""3F*""","=""2""",5,"=""[""","=""24.57227320008351""","=""]""","=""0.00000000000025""","=""002001.000488""","=""L22715c201"""
"=""1s.30f""","=""1F*""","=""3""",7,"=""[""","=""24.57227320463770""","=""]""","=""0.00000000000025""","=""002001.000463""","=""L22715c201"""
"=""1s.30g""","=""3G""","=""4""",9,"=""[""","=""24.57227351762527""","=""]""","=""0.00000000000025""","=""002001.000613""","=""L22715c201"""
"=""1s.30g""","=""3G""","=""5""",11,"=""[""","=""24.57227351920917""","=""]""","=""0.00000000000025""","=""002001.000638""","=""L22715c201"""
"=""1s.30g""","=""3G""","=""3""",7,"=""[""","=""24.57227352065445""","=""]""","=""0.00000000000025""","=""002001.000588""","=""L22715c201"""
"=""1s.30g""","=""1G""","=""4""",9,"=""[""","=""24.57227352163454""","=""]""","=""0.00000000000025""","=""002001.000563""","=""L22715c201"""
"=""1s.30h""","=""3H*""","=""5""",11,"=""[""","=""24.57227359678224""","=""]""","=""0.00000000000025""","=""002001.000713""","=""L22715c201"""
"=""1s.30h""","=""3H*""","=""6""",13,"=""[""","=""24.57227359781800""","=""]""","=""0.00000000000025""","=""002001.000738""","=""L22715c201"""
"=""1s.30h""","=""3H*""","=""4""",9,"=""[""","=""24.57227359875792""","=""]""","=""0.00000000000025""","=""002001.000688""","=""L22715c201"""
"=""1s.30h""","=""1H*""","=""5""",11,"=""[""","=""24.57227359945942""","=""]""","=""0.00000000000025""","=""002001.000663""","=""L22715c201"""
"=""1s.30i""","=""3I""","=""6""",13,"=""[""","=""24.57227362277862""","=""]""","=""0.00000000000025""","=""002001.000813""","=""L22715c201"""
"=""1s.30i""","=""3I""","=""7""",15,"=""[""","=""24.57227362350504""","=""]""","=""0.00000000000025""","=""002001.000838""","=""L22715c201"""
"=""1s.30i""","=""3I""","=""5""",11,"=""[""","=""24.57227362416699""","=""]""","=""0.00000000000025""","=""002001.000788""","=""L22715c201"""
