Configuration,Term,J,g,Prefix,Level (eV),Suffix,Uncertainty (eV),Level ID,Reference
"=""2s2.2p2.(3P).4f G""","=""2[5]*""","=""9/2""",10,"=""""","=""31.7379195""","=""""","=""""","=""008002.000124""","="""""
"=""2s2.2p2.(3P).4f F""","=""2[2]*""","=""3/2""",4,"=""""","=""31.7503204""","=""""","=""""","=""008002.000125""","="""""
"=""2s2.2p2.(3P).4f F""","=""2[2]*""","=""5/2""",6,"=""""","=""31.7508339""","=""""","=""""","=""008002.000126""","="""""
"=""2s2.2p2.(3P).4f F""","=""2[3]*""","=""7/2""",8,"=""""","=""31.7552335""","=""""","=""""","=""008002.000127""","="""""
"=""2s2.2p2.(3P).4f F""","=""2[3]*""","=""5/2""",6,"=""""","=""31.7555502""","=""""","=""""","=""008002.000128""","="""""
"=""2s2.2p2.(3P).4f F""","=""2[4]*""","=""9/2""",10,"=""""","=""31.7568211""","=""""","=""""","=""008002.000129""","="""""
"=""2s2.2p2.(3P).4f F""","=""2[4]*""","=""7/2""",8,"=""""","=""31.7577077""","=""""","=""""","=""008002.000130""","="""""
"=""2s2.2p2.(3P).5s""","=""4P""","=""1/2""",2,"=""""","=""31.950200""","=""""","=""""","=""008002.000131""","="""""
"=""2s2.2p2.(3P).5s""","=""4P""","=""3/2""",4,"=""""","=""31.963118""","=""""","=""""","=""008002.000132""","="""""
"=""2s2.2p2.(3P).5s""","=""4P""","=""5/2""",6,"=""""","=""31.983597""","=""""","=""""","=""008002.000133""","="""""
"=""2s2.2p2.(3P).5s""","=""2P""","=""1/2""",2,"=""""","=""32.038913""","=""""","=""""","=""008002.000134""","="""""
"=""2s2.2p2.(3P).5s""","=""2P""","=""3/2""",4,"=""""","=""32.063101""","=""""","=""""","=""008002.000135""","="""""
"=""2s2.2p2.(1D).4s""","=""2D""","=""5/2""",6,"=""""","=""32.147566""","=""""","=""""","=""008002.000136""","="""""
"=""2s2.2p2.(1D).4s""","=""2D""","=""3/2""",4,"=""""","=""32.147624""","=""""","=""""","=""008002.000137""","="""""
"=""2s2.2p2.(3P).5p""","=""2S*""","=""1/2""",2,"=""""","=""32.320978""","=""""","=""""","=""008002.000138""","="""""
"=""2s2.2p2.(3P).5p""","=""4D*""","=""1/2""",2,"=""""","=""32.348960""","=""""","=""""","=""008002.000139""","="""""
"=""2s2.2p2.(3P).5p""","=""4D*""","=""3/2""",4,"=""""","=""32.354745""","=""""","=""""","=""008002.000140""","="""""
"=""2s2.2p2.(3P).5p""","=""4D*""","=""5/2""",6,"=""""","=""32.365335""","=""""","=""""","=""008002.000141""","="""""
"=""2s2.2p2.(3P).5p""","=""4D*""","=""7/2""",8,"=""""","=""32.382266""","=""""","=""""","=""008002.000142""","="""""
"=""2s2.2p2.(3P).5p""","=""4P*""","=""1/2""",2,"=""""","=""32.386467""","=""""","=""""","=""008002.000143""","="""""
"=""2s2.2p2.(3P).5p""","=""4P*""","=""3/2""",4,"=""""","=""32.392272""","=""""","=""""","=""008002.000144""","="""""
"=""2s2.2p2.(3P).5p""","=""4P*""","=""5/2""",6,"=""""","=""32.404017""","=""""","=""""","=""008002.000145""","="""""
"=""2s2.2p2.(3P).5p""","=""4S*""","=""3/2""",4,"=""""","=""32.436939""","=""""","=""""","=""008002.000146""","="""""
"=""2s2.2p2.(3P).5p""","=""2D*""","=""3/2""",4,"=""""","=""32.446510""","=""""","=""""","=""008002.000147""","="""""
"=""2s2.2p2.(3P).5p""","=""2D*""","=""5/2""",6,"=""""","=""32.467735""","=""""","=""""","=""008002.000148""","="""""
"=""2s2.2p2.(3P).5p""","=""2P*""","=""1/2""",2,"=""""","=""32.519421""","=""""","=""""","=""008002.000149""","="""""
"=""2s2.2p2.(3P).5p""","=""2P*""","=""3/2""",4,"=""""","=""32.529492""","=""""","=""""","=""008002.000150""","="""""
"=""2s2.2p2.(3P).5d""","=""4D""","=""5/2""",6,"=""""","=""32.88313""","=""""","=""""","=""008002.000151""","="""""
"=""2s2.2p2.(3P).5d""","=""4D""","=""3/2""",4,"=""""","=""32.88313""","=""""","=""""","=""008002.000152""","="""""
"=""2s2.2p2.(3P).5d""","=""4P""","=""5/2""",6,"=""""","=""32.90931""","=""""","=""""","=""008002.000153""","="""""
"=""2s2.2p2.(3P).5d""","=""4P""","=""3/2""",4,"=""""","=""32.91386""","=""""","=""""","=""008002.000154""","="""""
"=""2s2.2p2.(3P).5d""","=""2F""","=""7/2""",8,"=""""","=""32.92787""","=""?""","=""""","=""008002.000155""","="""""
"=""2s2.2p2.(3P).5f D""","=""2[3]*""","=""5/2""",6,"=""""","=""32.934803""","=""""","=""""","=""008002.000156""","="""""
"=""2s2.2p2.(3P).5f D""","=""2[3]*""","=""7/2""",8,"=""""","=""32.934988""","=""""","=""""","=""008002.000157""","="""""
"=""2s2.2p2.(3P<0>).5g""","=""2[4]""","=""9/2""",10,"=""""","=""32.942246""","=""""","=""""","=""008002.000158""","="""""
"=""2s2.2p2.(3P<0>).5g""","=""2[4]""","=""7/2""",8,"=""""","=""32.942246""","=""""","=""""","=""008002.000159""","="""""
"=""2s2.2p2.(3P).5f G""","=""2[3]*""","=""5/2""",6,"=""""","=""32.944893""","=""""","=""""","=""008002.000160""","="""""
